SentenceID,Season,Episode,Sentence
103,1,A_Rickle_in_Time,"All Ricks: “Mom and Dad?” Get your head out of your family's ass. The three of us are lost in a timeless oblivion. Your parents get to exist. They're probably living it up in some pointless grounded story about their sh*t marriage.
"
104,1,A_Rickle_in_Time,"[Trans. Inside Jerry's car] 
"
105,1,A_Rickle_in_Time,"Jerry: Cold Stone Creamery is the best. What should we do with our remaining twenty dollars?
"
106,1,A_Rickle_in_Time,"Beth: You realize they sing no matter how much you tip.
"
107,1,A_Rickle_in_Time,"(Jerrry hits a deer.)
"
108,1,A_Rickle_in_Time,"Beth: Holy shit! What happened? 
"
109,1,A_Rickle_in_Time,"Jerry: I hit a deer! W-we have to tell the cops you were driving.
"
110,1,A_Rickle_in_Time,"Beth: W-what?
"
111,1,A_Rickle_in_Time,"Jerry: This is Rum Raisin!
"
112,1,A_Rickle_in_Time,"(Beth hands Jerry her ice cream, gets out of the car and goes over to the deer.)
"
113,1,A_Rickle_in_Time,"Beth: It's still alive.
"
114,1,A_Rickle_in_Time,"Jerry: Well, do we- do I uh, get a big rock? Or--
"
115,1,A_Rickle_in_Time,"Beth: It's not an armadillo, asshole!
"
116,1,A_Rickle_in_Time,"Jerry: I thought that's what a man's supposed to say, it's not like I could have actually done it.
"
117,1,A_Rickle_in_Time,"Beth: If we were near a hospital, I could treat it, but I-I think we have to just-
"
118,1,A_Rickle_in_Time,"Jerry: It's okay, this is just something that happens. And even if we were in a hospital, what could we do, you're a horse surgeon, not a deer surgeon.
"
119,1,A_Rickle_in_Time,"Beth: So...
"
120,1,A_Rickle_in_Time,"Jerry: Well don't different animals-
"
121,1,A_Rickle_in_Time,"Beth: Require different levels of skill to keep alive?
"
122,1,A_Rickle_in_Time,"Jerry: Oh God...
"
123,1,A_Rickle_in_Time,"Beth: Get the deer in the car, Jerry.
"
124,1,A_Rickle_in_Time,"Jerry: Yes Beth.
"
125,1,A_Rickle_in_Time,[Trans. Inside Rick's garage]
126,1,A_Rickle_in_Time,"All Ricks: This is why you don't freeze time, you guys. It's incredibly irresponsible."
127,1,A_Rickle_in_Time,"Morty 1: And you did it so you could clean the house after a party.
"
128,1,A_Rickle_in_Time,"Morty 2: And you did it so you could clean the house after a party?
"
129,1,A_Rickle_in_Time,"All Ricks: Look, there's no time to hold me accountable, Morty. Like literally no time. Look around. Uncertainty is inherently unsustainable. Eventually everything either is or isn't. And we've got about four hours to be “is”.
"
130,1,A_Rickle_in_Time,"Morty 1: Or...
"
131,1,A_Rickle_in_Time,"Morty 2: Or?
"
132,1,A_Rickle_in_Time,"All Ricks: We “isn't”
"
133,1,A_Rickle_in_Time,"All Ricks: Alright, since this time crystal exists in both possibilities, and since it's impossible that I didn't nail this, I'm probably about to press this button in both possibilities at exactly the same time.
"
134,1,A_Rickle_in_Time,"Morty 1 & Summer 2: How do you know you're gonna-
"
135,1,A_Rickle_in_Time,"All Ricks: Whatever you're asking, the answer is I'm amazing. And away we go!
"
136,1,A_Rickle_in_Time,"(Rick presses a button, the timelines almost merge)
"
137,1,A_Rickle_in_Time,"Rick: Huh, what do you know, it's working
"
138,1,A_Rickle_in_Time,"Summer 1: Ow, ow ouch!
"
139,1,A_Rickle_in_Time,"Morty 2: Whoa, ow, ow.
"
140,1,A_Rickle_in_Time,"Rick: Oh shit.
"
141,1,A_Rickle_in_Time,"(Realities separate again)
"
142,1,A_Rickle_in_Time,"All Ricks: What the hell is wrong with you two!? I—I m—I m—I mean you four!?
"
143,1,A_Rickle_in_Time,"All Mortys and Summer 2: That hurt! That was painful...
"
144,1,A_Rickle_in_Time,"All Ricks: Good I'm glad it was painful. You do deserve it! I saw you, you're both *belch* all over the damn place. We've been split for twenty minutes and your lives are already scattered to the quantum f***ing wind? What the hell do either of you have to be so uncertain about? Your brand of zit cream? Which chair to sit in while I do everything? Come on, spit it out!
"
145,1,A_Rickle_in_Time,"All Mortys: Well you don't exactly make it easy, Rick!
"
146,1,A_Rickle_in_Time,"Morty 1: You make fun of me all the time and now Summer's doing it too!
"
147,1,A_Rickle_in_Time,"Morty 2: You're always picking on me and now you got someone to kiss your ass!
"
148,1,A_Rickle_in_Time,"Summer 1: Me? What about you? Would you get more excited to see me fail? You want Grampa all to yourself!
"
149,1,A_Rickle_in_Time,"Summer 2: Me? You're just as mean to me because you're jealous, because you want Grampa all to yourself!
"
150,1,A_Rickle_in_Time,"All Ricks: Alright, cool it, I see what's happening here. You're both young, you're both unsure about your place in the universe, you both wanna be “Grampa's favorite.” I can fix this. Morty sit here, Summer, you sit here. Now listen, I know the two of you are very different from each other in a lot of ways, but you have to understand that as far as Grampa's concerned, you're both pieces of shit. Yeah, I can prove it mathematically. Actually, let me grab my whiteboard. This has been a long time coming anyway.
"
151,1,A_Rickle_in_Time,[Trans. Outside animal hospital.]
152,1,A_Rickle_in_Time,"
"
153,1,A_Rickle_in_Time,[Trans. Inside animal hospital.]
154,1,A_Rickle_in_Time,"Beth: Emergency, wounded deer coming in.
"
155,1,A_Rickle_in_Time,[Trans. Inside animal hospital operating room.]
156,1,A_Rickle_in_Time,(Vet is taking a snake's pulse.)
157,1,A_Rickle_in_Time,"Vet: Three. Excuse me, you can't be back here.
"
158,1,A_Rickle_in_Time,"Beth: I'm a certified horse surgeon, and this deer needs medical attention. Nurse, please move that snake.
"
159,1,A_Rickle_in_Time,"Vet: That's my nurse, and as a horse surgeon, I'm sure that you know that deer have much smaller, much more intricate organs-
"
160,1,A_Rickle_in_Time,"Beth: As a vet, I'm sure you know a deer is closer to a horse than you are to a doctor, so let's save the measuring for when our dicks are out, it's time to save a life!
"
161,1,A_Rickle_in_Time,"Vet: Geez...
"
162,1,A_Rickle_in_Time,"(Vet removes Snake from operating table. Beth and Jerry place deer on operating table.)
"
163,1,A_Rickle_in_Time,"Beth: That's odd, this deer's wounded. 
"
164,1,A_Rickle_in_Time,"Jerry: Uh, yeah, I was there, you don't have to rub it in.
"
165,1,A_Rickle_in_Time,"Beth: I mean it's been shot. With a gun.
"
166,1,A_Rickle_in_Time,"Hunter: My gun.
"
167,1,A_Rickle_in_Time,"Vet: May I help you, sir?
"
168,1,A_Rickle_in_Time,"Hunter: No, but you can stop helping this deer. I shot it before these two hit it with their car and I followed them when they hauled it off. This deer belongs to me.
"
169,1,A_Rickle_in_Time,"Beth:  
"
170,1,A_Rickle_in_Time,"Vet: Look, I don't know what the law says about this, but I took an oath that I would let no animal come to harm. Except when sterilizing, aborting or euthenizing them and also when eating them at almost any meal.
"
171,1,A_Rickle_in_Time,"Hunter: I'm calling my lawyer. I hope for all our sakes you're as bad a surgeon as I am a hunter.
"
172,1,A_Rickle_in_Time,"Beth: In your dreams, bitch! Scalpel!
"
173,1,A_Rickle_in_Time,[Trans. Inside Rick's garage.]
174,1,A_Rickle_in_Time,"All Ricks: So in conclusion, you're both equally mercurial, overly sensitive, clingy hysterical bird brained homunculi. And I honestly can't tell the two of you half the time because I don't go by height or age, I go by amount of pain in my ass, which makes you both identical. Alright, everything resolved? Everybody nice and certain about their position in my world?
"
175,1,A_Rickle_in_Time,"All Mortys and All Summers: Yes.
"
176,1,A_Rickle_in_Time,"All Ricks: Alright, perfect. Sit still, *belch* arms down, I'm gonna do this again, this time, be like Grampa.
"
177,1,A_Rickle_in_Time,"Morty 2: You mean drunk?
"
178,1,A_Rickle_in_Time,"Rick 2: What's that? You got something to say?
"
179,1,A_Rickle_in_Time,"Rick 1: And away we go!
"
180,1,A_Rickle_in_Time,"Morty 2: No.
"
181,1,A_Rickle_in_Time,"Rick 2: And away we go!
"
182,1,A_Rickle_in_Time,"All Ricks: Huh, that's weird. Oh, my God.
"
183,1,A_Rickle_in_Time,"All Summers: What?
"
184,1,A_Rickle_in_Time,"All Ricks: That son of a bitch is gonna kill me!
"
185,1,A_Rickle_in_Time,"Rick 2: Follicle unfeeling sociopath. Don't you get it? He thinks he can save his own skin by using the crystal to kill me. He probably figures it's easier to eliminate one of the possibilities rather than merge them. I have to admit, it's always in the back of my mind too. The difference is I would never do it! Until now...
"
186,1,A_Rickle_in_Time,"Rick 1: Don't you get it? don't you get it? The other Rick isn't trying to merge us anymore. He thinks he can save his own skin by using the crystal to kill me. He probably figures it's easier to eliminate one of the possibilities rather than merge them. I have to admit, it's always in the back of my mind too. The difference is I would never do it! Until now...
"
187,1,A_Rickle_in_Time,"All Mortys: Rick what the hell are you doing?
"
188,1,A_Rickle_in_Time,"All Ricks: Saving our lives. After he takes me out he's gonna be coming for you!
"
189,1,A_Rickle_in_Time,"All Summers: Who?
"
190,1,A_Rickle_in_Time,"All Ricks: Me!
"
191,1,A_Rickle_in_Time,"Rick 2: You see that? Get down.
"
192,1,A_Rickle_in_Time,"All Summers: Ahh!
"
193,1,A_Rickle_in_Time,"All Mortys: Whoa whoa!
"
194,1,A_Rickle_in_Time,"Rick 1: I told you he's a psycho!
"
195,1,A_Rickle_in_Time,"Rick 2: He's lost it. The time fracture must have made him crazy!
"
196,1,A_Rickle_in_Time,"Rick 1: I don't know what to do! I don't know what to do!
"
197,1,A_Rickle_in_Time,"Summer 2 or 4 after splitting into 4 (not shown): Oh crap!
"
198,1,A_Rickle_in_Time,"(Reality splits into 4 parts)
"
199,1,A_Rickle_in_Time,"All Ricks: Oh God, now there's three of them, we're outnumbered! Get in the cupboards! Wait, don't don't do that, they'll know... wait wait, think about getting in the cupboards but don't really. AAAAH IS THIS WHAT YOU WANT YOU SICK FUCKS? YOU WANNA SEE CHILDREN DIE?
"
200,1,A_Rickle_in_Time,[Trans. Inside animal hospital operating room.]
201,1,A_Rickle_in_Time,"Beth: You son of a bitch, you don't stop living until I SAY SO!
"
202,1,A_Rickle_in_Time,"Lawyer: Michael.
"
203,1,A_Rickle_in_Time,"Vet: Who's this now?
"
204,1,A_Rickle_in_Time,"Hunter: My lawyer.
"
205,1,A_Rickle_in_Time,"Lawyer: I'm here to notify you ma'am, that in this county, any deer shot by a hunter is that hunter's property, regardless of how far it runs, or who intercepts it before it dies. It's called Brad's law. We can't make you stop the surgery, but at this point you're performing it on venison. 
"
206,1,A_Rickle_in_Time,"Hunter: Actually, I've decided not to eat it. All this fear and conflict. I'm sure it's ruined the meat. I'm just gonna use the head for my rec room wall.
"
207,1,A_Rickle_in_Time,"Jerry: She normally works on horses.
"
208,1,A_Rickle_in_Time,"Beth: Jerry, if you're not gonna help, get the fuck out of here! I will reach into heaven and yank your screaming deer soul back!
"
209,1,A_Rickle_in_Time,"Vet: Jesus...
"
210,1,A_Rickle_in_Time,[Trans. Inside Rick's garage.]
211,1,A_Rickle_in_Time,"All Ricks: Shh shh... I know where you are, you creepy old monster... I know how you think! Oh, is this where you think I'm going? You think I'm standing here? Well maybe you're right!
"
212,1,A_Rickle_in_Time,(Morty knocks Rick out with a fire extinguisher)
213,1,A_Rickle_in_Time,"All Summers: Holy shit, now what?
"
214,1,A_Rickle_in_Time,"All Mortys: Well if all of me knocked out all the Ricks, and you peed in all of your pants, doesn't that mean that we're all synchronized?
"
215,1,A_Rickle_in_Time,"All Summers: Right.
"
216,1,A_Rickle_in_Time,"All Mortys: Okay... so from now on, whatever we do we have to be certain.
"
217,1,A_Rickle_in_Time,"All Summers: Right...
"
218,1,A_Rickle_in_Time,"All Mortys: I think I'm certain we're F'd in the A.
"
219,1,A_Rickle_in_Time,[Cut to black]
220,1,A_Rickle_in_Time,[Trans. Outside the house in Schrodinger cat space]
221,1,A_Rickle_in_Time,"All Ricks: Oh God, my head. What did you guys do?
"
222,1,A_Rickle_in_Time,"All Mortys: We put you in a dog crate because you were acting crazy, and you caused another time fracture. 
"
223,1,A_Rickle_in_Time,"All Summers: You tried to kill yourself!
"
224,1,A_Rickle_in_Time,"All Ricks: Only in self defense, myself tried to kill me first! Guys, I don't expect you to understand this, but time breaking twice means our problem is two times bigger and we've got half as much time to solve it. Well actually, I do expect you to understand that, it's basic math. C-could someone just let me out of here? If I die in a cage I lose a bet. 
"
225,1,A_Rickle_in_Time,"All Summers: Well is there some way you can prove you're not a threat to yourself and others anymore?
"
226,1,A_Rickle_in_Time,"All Ricks: Ah, for God's sake, alright here, give me the time crystal.
"
227,1,A_Rickle_in_Time,"All Mortys: W-what're you doing?
"
228,1,A_Rickle_in_Time,"All Ricks: Calling myself. Here, listen, *belch* it'll probably go to voice mail since, you know, I'm calling myself.
"
229,1,A_Rickle_in_Time,"All Rick phones: Hello, Rick here.
"
230,1,A_Rickle_in_Time,"All Ricks: Don't fall for it, it's a bit.
"
231,1,A_Rickle_in_Time,"All Rick phones: Just kidding, haha! You just got Ricked. You've reached Rick's voicemail, you know what to do *beep*.
"
232,1,A_Rickle_in_Time,"All Ricks: Hey Rick, it's Rick. Listen, I'm sorry about earlier. No hard feelings. I know you know I mean it too. Take it easy. Whoa. Damn, look at this, I'm blown up. Three new voicemails. *voicemail repeats* Yeah yeah, I heard this one. *voicemail repeats two more times* You get the idea *belch* we're cool now.
"
233,1,A_Rickle_in_Time,"All Summers: Okay, well we're still not gonna let you out of this crate.
"
234,1,A_Rickle_in_Time,"All Ricks: Fine I'll just do it myself.
"
235,1,A_Rickle_in_Time,"All Mortys: If you could get out that whole time why didn't you?
"
236,1,A_Rickle_in_Time,"All Ricks: Because I waited until I was certain it was what I wanted to do, Morty. That's the difference between you and me. I'm certain, and you're a walking burlap sack filled with turds.
"
237,1,A_Rickle_in_Time,"All Mortys: You know, geez Rick, y—y—you're really tearing into me right now. You know, words hurt.
"
238,1,A_Rickle_in_Time,"(Testicle Monster A floats into view in a bubble.)
"
239,1,A_Rickle_in_Time,"Morty 1: Oh, my God!
"
240,1,A_Rickle_in_Time,"Morty 2: It's a monster!
"
241,1,A_Rickle_in_Time,"Morty 3: Oh, my God! It's a monster!
"
242,1,A_Rickle_in_Time,"Summer 1: It's a monster!
"
243,1,A_Rickle_in_Time,"Summer 4: It's a monster!
"
244,1,A_Rickle_in_Time,"Testicle Monster A: Ey, ye ey, quit yellin' quit yellin'.
"
245,1,A_Rickle_in_Time,"Summer 1: *Screams*
"
246,1,A_Rickle_in_Time,"Summer 4: Oh, my God...
"
247,1,A_Rickle_in_Time,"Morty 2, 3 and 4: *Screams*
"
248,1,A_Rickle_in_Time,"Testicle Monster A: What the fuck?! Your time is all ripped up to hell! You broke your time, twice!
"
249,1,A_Rickle_in_Time,"All Ricks: *sigh*
"
250,1,A_Rickle_in_Time,"Testicle Monster A: How did this happen?
"
251,1,A_Rickle_in_Time,"Summers 2 & 3: Yeah, but we don't even know, the first time...
"
252,1,A_Rickle_in_Time,"Morty 1 & 4: Who's that Brother Newman time elf?
"
253,1,A_Rickle_in_Time,"Testicle Monster A: Shut the fuck up! Oh, damn, I'm from the 4th dimension. I can hear all o' y'all. Now let's just see what we got here for a second.
"
254,1,A_Rickle_in_Time,"All Ricks: *groan*
"
255,1,A_Rickle_in_Time,"Testicle Monster A: Ay, damn it, were you tryin' to use this to- oh, see, you broke time, and you thought you could just stick it back together with this? How you think you gonna move time while you're standin in it you dumn ass three-dimensional monkey ass dummies?
"
256,1,A_Rickle_in_Time,"All Mortys: Oh way to go, Rick.
"
257,1,A_Rickle_in_Time,"All Summers: Yeah Grampa, way to go.
"
258,1,A_Rickle_in_Time,"All Ricks: Oh, what you're just gonna listen to this guy now? He's got a giant testicle for a head! He came here in a bubble. For all we know he could be the David Berkowitz of Nutsack Land.
"
259,1,A_Rickle_in_Time,"Testicle Monster A: Shut up. Here, put these on. They'll sync your possibilities up so I can bring you back to certain time. Y'all just-just negligent, now ay, ay, ay, the three of you, put your collars on!
"
260,1,A_Rickle_in_Time,"Summer 1, 2 and 3: What are you talking about?
"
261,1,A_Rickle_in_Time,"Morty 1, 2 and 3: We have them on.
"
262,1,A_Rickle_in_Time,"Rick 1, 2 and 3: Uh, we did...
"
263,1,A_Rickle_in_Time,"Rick 4: We're not wearing collars.
"
264,1,A_Rickle_in_Time,"Testicle Monster A: Exactly, because you're being obstinate.
"
265,1,A_Rickle_in_Time,"Rick 1, 2 and 3: *belch* What?
"
266,1,A_Rickle_in_Time,"Morty 1, 2 and 3: We did!
"
267,1,A_Rickle_in_Time,"Summer 1, 2 and 3: They're on right now.
"
268,1,A_Rickle_in_Time,"Rick 4: Alright, fine. Summer, Morty, put 'em on.
"
269,1,A_Rickle_in_Time,"(Alternate timelines merge into one)
"
270,1,A_Rickle_in_Time,"Rick: Yes, we're back, problem solved.
"
271,1,A_Rickle_in_Time,"Summer: Yes, we're back to our own time.
"
272,1,A_Rickle_in_Time,"Morty: Yes no more cats, no more cats, oh you did it, you fixed it.
"
273,1,A_Rickle_in_Time,"Testicle Monster A: Yeah, now keep those collars on so you don't break your weak ass time again.
"
274,1,A_Rickle_in_Time,"Rick: How long exactly do we have to wear these things? They're really embarassing.
"
275,1,A_Rickle_in_Time,"Testicle Monster A: Well since you're goin' to time prison, I'd say you can keep em on forever.
"
276,1,A_Rickle_in_Time,"Summer: Time prison?
"
277,1,A_Rickle_in_Time,"Testicle Monster A: Yeah, well I don't know where you expect me to think you got that crystal over there, but the only way you dumb ass, assin' ass asses could ever have one, is if it was stolen.
"
278,1,A_Rickle_in_Time,"Summer: You stole a time freezing crystal from testical monsters?
"
279,1,A_Rickle_in_Time,"Rick: I would have been happy to pay for it, Summer, but they don't exactly sell them at Costco. Besides, there's a larger lesson to be learned here. Get him!
"
280,1,A_Rickle_in_Time,"Testicle Monster A: Ututututut! You'd better keep back! Man this will turn your ass into a third trimester fetus from 30 yards.
"
281,1,A_Rickle_in_Time,[Trans. Inside animal hospital operating room.]
282,1,A_Rickle_in_Time,"Vet: Hmm...
"
283,1,A_Rickle_in_Time,"Beth: Isn't there a kitten somewhere that needs a manicure?
"
284,1,A_Rickle_in_Time,"Lawyer: That's right Mrs. Smith, *whispers* give in to your anger. Neglect that deer.
"
285,1,A_Rickle_in_Time,"Jerry: Honey, it's gonna be okay. These men are from the Cervine Institute of Elk, Moose Deer and Stag. They can take this deer to a helicopter and fly it to the country's top deer surgeon on a wildlife reserve across the state border, where your jurisdiction ends.
"
286,1,A_Rickle_in_Time,"Vet: I guess that's the end of that.
"
287,1,A_Rickle_in_Time,"Lawyer: There is just one more thing. According to this state's veterinarian statute, this animal can't be transferred until the current attending physician verbally confirms their inability to provide adequate care. You heard the man horse doctor, you have to say you couldn't hack it.
"
288,1,A_Rickle_in_Time,"Jerry: We did it...
"
289,1,A_Rickle_in_Time,[Trans. Inside Rick's garage.]
