SentenceID,Season,Episode,Sentence
82,2,Look_Who%27s_Purging_Now,"Morty: YEAH, I BET, [ CHUCKLES ]
I BET,
YEAH, IT'S KIND OF LIKE
CELLPHONES, YOU KNOW?
AT FIRST,
EVERYONE WAS LIKE,
""LOOK AT THOSE
DOUCHEBAGS PURGING,""
AND THEN
THE NEXT THING YOU KNOW,
THEY'RE LIKE,
""IT'S JUST SO CONVENIENT,"""
83,2,Look_Who%27s_Purging_Now,"Rick: GEEZ, YOU WORKING ON
YOUR TIGHT FIVE
FOR THE COMEDY STORE,
MORTY?"
84,2,Look_Who%27s_Purging_Now,"Jerry: WHATCHA DOING?
WATCHING SOME TV,
PLAYING ON YOUR PHONE?"
85,2,Look_Who%27s_Purging_Now,Summer: IS THAT A REAL QUESTION?
86,2,Look_Who%27s_Purging_Now,"Jerry: JUST MAKING CONVERSATION,"
87,2,Look_Who%27s_Purging_Now,"Summer: ARE YOU? WHAT PART OF THAT
GIVES ME ANYTHING TO WORK WITH?
MY CHOICE IS TO SAY NOTHING,
BE SARCASTIC,
OR BARK ""YES""
LIKE A TRAINED ANIMAL,
IT'S NOT A CONVERSATION,
YOU'RE HOLDING ME
VERBALLY HOSTAGE,"
88,2,Look_Who%27s_Purging_Now,"Jerry: OKAY, ASS-FACE,
I'LL GO IN THE KITCHEN,"
89,2,Look_Who%27s_Purging_Now,"Summer: HEY, DAD,"
90,2,Look_Who%27s_Purging_Now,Jerry: YEAH?
91,2,Look_Who%27s_Purging_Now,"Summer: WHATCHA DOING?
GOING INTO THE KITCHEN?"
92,2,Look_Who%27s_Purging_Now,"Jerry: OKAY,"
93,2,Look_Who%27s_Purging_Now,"Summer: YEAH, YOU LIKE THAT?"
94,2,Look_Who%27s_Purging_Now,"Jerry: SCREW YOU,"
95,2,Look_Who%27s_Purging_Now,"Morty: SO, UH, DO MOST PEOPLE
WEAR MASKS WHEN THEY PURGE?"
96,2,Look_Who%27s_Purging_Now,"Arthrisha: I-I DON'T WANT TO ANSWER
ANY MORE PURGE QUESTIONS,"
97,2,Look_Who%27s_Purging_Now,"Morty: ALL RIGHT,
HEY, HEY, THAT'S COOL,
I CAN ROLL WITH THAT,"
98,2,Look_Who%27s_Purging_Now,Rick: [ BLOWING RASPBERRIES ]
99,2,Look_Who%27s_Purging_Now,Arthrisha: [ GASPS ] MY NANA!
100,2,Look_Who%27s_Purging_Now,Rick: HUH?
101,2,Look_Who%27s_Purging_Now,"Arthrisha: MY NANA!
WE HAVE TO SAVE HER!"
102,2,Look_Who%27s_Purging_Now,"Rick: YOU JUST NOW REMEMBERED
YOUR NANA EXISTS,"
103,2,Look_Who%27s_Purging_Now,"Arthrisha: I-I WAS TRAUMATIZED,"
104,2,Look_Who%27s_Purging_Now,"Rick: HAVEN'T YOU BEEN THROUGH
LIKE 15 PURGES?
I MEAN, SOME AS A CHILD?"
105,2,Look_Who%27s_Purging_Now,"Arthrisha: WILL SOMEBODY
JUST HELP ME GET HER?"
106,2,Look_Who%27s_Purging_Now,"Rick: FINE, WHATEVER,
MORTY, STAY,
OH, GOD, OH, CRAP, OH, CRAP!"
107,2,Look_Who%27s_Purging_Now,Arthrisha: GET OUT! GET OUT!
108,2,Look_Who%27s_Purging_Now,"Morty: HEY, WHOA, WHOA, WHOA!"
109,2,Look_Who%27s_Purging_Now,"Arthrisha: GET THE [BLEEP] OUT
OF THE FLYING MACHINE!"
110,2,Look_Who%27s_Purging_Now,"Morty: OH, MY GOD!
O-OKAY! OKAY!"
111,2,Look_Who%27s_Purging_Now,"Arthrisha: BACK UP, ASSHOLE,"
112,2,Look_Who%27s_Purging_Now,Morty: [ WHIMPERS ]
113,2,Look_Who%27s_Purging_Now,"Arthrisha: BACK UP,"
114,2,Look_Who%27s_Purging_Now,"Morty: OHH,"
115,2,Look_Who%27s_Purging_Now,Arthrisha: BACK THE [BLEEP] UP!
116,2,Look_Who%27s_Purging_Now,Morty: AAH!
117,2,Look_Who%27s_Purging_Now,"Arthrisha: FOR WHAT IT'S WORTH,
I'M SORRY,
BUT THAT'S NOT REALLY
WORTH ANYTHING TONIGHT, IS IT?"
118,2,Look_Who%27s_Purging_Now,"Morty: Y-YOU CAN'T LEAVE US HERE,
YOU'RE KILLING US!
YOU HEAR ME? COME BACK,
Y-YOU GOT TO COME BACK,
CHANGE YOUR MIND,
OH, GEEZ,"
119,2,Look_Who%27s_Purging_Now,"Rick: MORTY! AAH!
[BLEEP] AMISH BITCH SHOT ME!
[ GRUNTS ]
SHE TRIED TO PURGE ME, MORTY,
YOU LET YOUR WIENER DO
THE WALKING, AND NOW I'M DEAD,"
120,2,Look_Who%27s_Purging_Now,"Morty: RICK, SHE TOOK THE CAR!"
121,2,Look_Who%27s_Purging_Now,"Rick: YOU [BLEEP] KIDDING ME, MORTY?!
SHE TOOK MY CAR
AND THE GUN,
WE'RE LIKE THE REST
OF THESE ASSHOLES NOW,
W-W-WE'RE GONNA
GET PURGED, MORTY,
HELP ME UP,"
122,2,Look_Who%27s_Purging_Now,"Morty: OH, GEEZ, GEEZ!
WAIT A MINUTE, RICK,
WHY DON'T WE JUST USE
YOUR PORTAL GUN?"
123,2,Look_Who%27s_Purging_Now,"Rick: IT'S IN THE CAR, DIP-ASS,
[ GRUNTS ]
OH, GOD, IT HURTS,
SHE GOT ME RIGHT IN
THE GODDAMN LIVER, MORTY,
IT'S THE HARDEST-WORKING LIVER
IN THE GALAXY, MORTY,
AND NOW IT HAS A HOLE IN IT,
I HOPE IT WAS WORTH IT,"
124,2,Look_Who%27s_Purging_Now,"Morty: I WAS JUST TRYING
TO DO RIGHT,"
125,2,Look_Who%27s_Purging_Now,"Rick: YEAH, WELL, THAT'S NOT REALLY
THE THEME OF TONIGHT'S PARTY,
HEADS UP, RAPISTS,
WELL, DON'T JUST STAND THERE,
MORTY,
-PURGE 'EM,"
126,2,Look_Who%27s_Purging_Now,Morty: ME?
127,2,Look_Who%27s_Purging_Now,"Rick: NO, ME, SHOULD I RUB
MY LIVER HOLE ON THEM?
PICK UP A STICK OR SOMETHING
AND KILL THEM,"
128,2,Look_Who%27s_Purging_Now,"Morty: UM, W-WE COME IN PEACE,"
129,2,Look_Who%27s_Purging_Now,[ SCREAMING ]
130,2,Look_Who%27s_Purging_Now,"Rick: OH, MY GOD,
[ GRUNTS ]"
131,2,Look_Who%27s_Purging_Now,"Rick: THERE'S MORE
WHERE THAT CAME FROM!
YOU WANT TO GET PURGED,
YOU BRING IT!
DROP [BELCHES] DROP YOUR SHIT!
DROP IT ALL,
MORTY, GO GET THEIR SHIT,
HURRY UP,
I ONLY HAD ONE
OF THOSE THINGS I THREW,
I'M HOLDING A BOX OF TIC TACS
RIGHT NOW,"
132,2,Look_Who%27s_Purging_Now,Jerry: WANT SOME CRACKERS?
133,2,Look_Who%27s_Purging_Now,"Summer: NO, THANK YOU,"
134,2,Look_Who%27s_Purging_Now,"Jerry: ARE YOU READY
TO BE NICE TO ME?"
135,2,Look_Who%27s_Purging_Now,"Summer: IN EXCHANGE
FOR CRACKERS?"
136,2,Look_Who%27s_Purging_Now,Jerry: WHAT HAPPENED TO YOU?
137,2,Look_Who%27s_Purging_Now,"Summer: DAD, GET A JOB,
YOU'RE TRYING TO CREATE DRAMA
BECAUSE YOU'RE BORED,
OH,
[ BEEPING, WHIRRING ]
IT'S THE SPACE PHONE
GRANDPA GAVE US,
HELLO?"
138,2,Look_Who%27s_Purging_Now,"Rick: HEY, SUMMER, IT'S GRANDPA,
I NEED YOU
TO DO ME A FAVOR,"
139,2,Look_Who%27s_Purging_Now,"Summer: I CAN BARELY HEAR YOU,"
140,2,Look_Who%27s_Purging_Now,Jerry: WHO IS IT?
141,2,Look_Who%27s_Purging_Now,"Rick: Morty and I are on a planet that's purging,
I need you to take down --"
142,2,Look_Who%27s_Purging_Now,Summer: A PLAN THAT'S WHAT?
143,2,Look_Who%27s_Purging_Now,"Rick: WE'RE ON A PLANET
THAT'S PURGING, SUMMER, PURGING,
WE LOST OUR CAR AND MY GUN,
AND WE'RE IN A PURGE,"
144,2,Look_Who%27s_Purging_Now,"Jerry: OOH, IS IT TADDI MASON?"
145,2,Look_Who%27s_Purging_Now,"Summer: LIKE THE MOVIE ""THE PURGE""?"
146,2,Look_Who%27s_Purging_Now,"Rick: Yes, I-I need you to take --"
147,2,Look_Who%27s_Purging_Now,"Summer: THAT MOVIE SUCKED,"
148,2,Look_Who%27s_Purging_Now,"Rick: OH, MY GOD, HOLD ON,"
149,2,Look_Who%27s_Purging_Now,Jerry: It's not Taddi Mason?
150,2,Look_Who%27s_Purging_Now,"Summer: Dad, who the [bleep] is Taddi Mason?"
151,2,Look_Who%27s_Purging_Now,"Jerry: My friend,"
152,2,Look_Who%27s_Purging_Now,Rick: AAH!
153,2,Look_Who%27s_Purging_Now,"Summer: ARE YOU OKAY?
I'M PUTTING YOU ON SPEAKER,"
154,2,Look_Who%27s_Purging_Now,Jerry: TADDI?
155,2,Look_Who%27s_Purging_Now,"Rick: YES, JERRY, IT'S TADDI,
A PERSON NO ONE'S EVER HEARD OF
UNTIL NOW,
CALLING YOU
ON A SPACE PHONE,"
156,2,Look_Who%27s_Purging_Now,"Jerry: I can't tell if you're being sarcastic,"
157,2,Look_Who%27s_Purging_Now,"[ GROWLS ]
AAH!
[ GROWLING ]
[ Gunshots ]"
158,2,Look_Who%27s_Purging_Now,"Rick: RELOAD, FAST,"
159,2,Look_Who%27s_Purging_Now,"Morty: SUMMER, W-WE NEED YOU
TO TAKE DOWN THIS NUMBER,
Quit screwing around,"
160,2,Look_Who%27s_Purging_Now,Jerry: MORTY? ARE YOU ALL RIGHT?
161,2,Look_Who%27s_Purging_Now,Morty: No!
162,2,Look_Who%27s_Purging_Now,Jerry: WHY ARE <i>YOU</i> WITH TADDI MASON?
163,2,Look_Who%27s_Purging_Now,"Morty: Holy [Bleep] Dad!
Shut the [Bleep] up!"
164,2,Look_Who%27s_Purging_Now,"Jerry: OKAY, I GUESS I'M JUST THIS
ENTIRE FAMILY'S TOILET PAPER,"
165,2,Look_Who%27s_Purging_Now,"Rick: ARE YOU WRITING THIS DOWN?
WILL YOU PLEASE WRITE THIS DOWN?
SUMMER: Yes, yes,"
166,2,Look_Who%27s_Purging_Now,"[ GROWLING ]
AAH!
[ GROWLING ]"
167,2,Look_Who%27s_Purging_Now,"Rick: YOU SON OF A BITCH!
MORTY, I DON'T WANT TO BE
THE ""A LITTLE HELP"" GUY,
BUT A LITTLE HELP?"
168,2,Look_Who%27s_Purging_Now,AAH!
169,2,Look_Who%27s_Purging_Now,"Summer: Okay, I have a pen, Go,"
170,2,Look_Who%27s_Purging_Now,"Rick: A SPOON, MORTY?
A SPOON?!"
171,2,Look_Who%27s_Purging_Now,"Morty: I'M SORRY,"
172,2,Look_Who%27s_Purging_Now,"Rick: THERE'S A PILE OF SILVERWARE
NEXT TO YOU,
AND YOU THROW ME THE ONE THING
THAT CAN NEVER KILL ANYTHING?"
173,2,Look_Who%27s_Purging_Now,"Morty: ALL RIGHT, OKAY!"
174,2,Look_Who%27s_Purging_Now,"Rick: Summer, on the shelf above my workbench in the garage, there's a red box with a keypad on it,
You're gonna take that box outside, and you're gonna type the number
I just gave you into the keypad,
Got it?"
175,2,Look_Who%27s_Purging_Now,"Summer: GOT IT,"
176,2,Look_Who%27s_Purging_Now,"Jerry: IS IT JUST PART OF GROWING UP
TO HATE YOUR DAD?"
177,2,Look_Who%27s_Purging_Now,"Summer: I'M IGNORING YOU,"
178,2,Look_Who%27s_Purging_Now,"Rick: MORTY, IF I CAN GET TO THE TOP
OF THAT LIGHTHOUSE,
I CAN SEND THE BEACON, AND YOUR
SISTER CAN LAUNCH OUR PACKAGE,
JUST REMEMBER,
IF THERE'S PEOPLE IN THERE
AND THEY TRY TO PURGE US,
WE GOT TO PURGE THEM FIRST,"
179,2,Look_Who%27s_Purging_Now,"Morty: WE'RE NOT PURGING ANYONE, RICK,
ALL RIGHT? W-WILL YOU STOP IT?"
180,2,Look_Who%27s_Purging_Now,"Rick: MORTY, IF WE'RE GONNA
SURVIVE TONIGHT,
YOU'RE GONNA NEED TO HARNESS
YOUR REPRESSED RAGE,"
181,2,Look_Who%27s_Purging_Now,Morty: I DON'T HAVE ANY!
182,2,Look_Who%27s_Purging_Now,"Rick: SPOKEN LIKE A PERSON
WITH REPRESSED RAGE,"
183,2,Look_Who%27s_Purging_Now,[ DOORBELL RINGS ]
184,2,Look_Who%27s_Purging_Now,"Lighthouse Attendant: I TAKE NO PART
IN THE FESTIVAL,
IF YOU DESIRE TO KILL ME,
I ONLY ASK YOU DO IT QUICKLY,"
185,2,Look_Who%27s_Purging_Now,"Rick: NO SUCH AGENDA, CHIEF,"
186,2,Look_Who%27s_Purging_Now,"Morty: WE'RE NOT TOO KEEN ON THE PURGE,
EITHER, SIR,
WE WERE JUST HOPING TO GET
ON THE ROOF OF YOUR LIGHTHOUSE
SO WE CAN SEND A BEACON
TO MY SISTER ON EARTH,
IT'S A DIFFERENT PLANET,"
187,2,Look_Who%27s_Purging_Now,"Rick: BY THE WAY,
LIFE ON OTHER PLANETS EXISTS,
DON'T LET IT DISTRACT YOU,"
188,2,Look_Who%27s_Purging_Now,"Lighthouse Attendant: I'LL LET YOU USE MY LIGHTHOUSE
FOR SHELTER AND BEACON-SENDING
ON THE CONDITION THAT YOU LISTEN
TO MY TALE,"
189,2,Look_Who%27s_Purging_Now,"Rick: OKAY,"
190,2,Look_Who%27s_Purging_Now,"Morty: DEAL,
Rick: ALL RIGHT, I'M GONNA GO
TO THE ROOF AND SET THINGS UP,
MORTY, YOU LISTEN TO HIS TALE,"
191,2,Look_Who%27s_Purging_Now,"Morty: OKAY,"
192,2,Look_Who%27s_Purging_Now,"Lighthouse Attendant: [ CLEARS THROAT ]
""FADE IN, EXTERIOR,
UNNAMED CITY, DAY,
THE HUSTLE AND BUSTLE
IS A SYMPHONY OF PROGRESS,
WE PAN PAST WINDOWS, EACH OF
WHICH CONTAIN A DIFFERENT STORY,
TO FIND JACEY LAKIMS, 28 --
HOT, BUT DOESN'T KNOW IT,
JACEY STOPS
WHEN HER HIGH HEEL GETS CAUGHT
IN THE GRATING OF A SEWER,
SUDDENLY, A MAN STEPS INTO FRAME
AND POINTS A GUN AT HER,
THIS IS NOT HER DAY,
FADE TO BLACK,
TITLE -- 'THREE WEEKS EARLIER,'"""
193,2,Look_Who%27s_Purging_Now,"Jerry: [ SIGHS ] YOU REALLY DON'T WANT
TO TALK TO ME ABOUT THIS,"
194,2,Look_Who%27s_Purging_Now,"Summer: DAD, GRANDPA AND MORTY
ARE IN DANGER,
YOU'RE UNEMPLOYED,
AND YOU'RE BORED,
-THEY'RE A HIGHER PRIORITY,"
195,2,Look_Who%27s_Purging_Now,Jerry: STOP SAYING I'M UNEMPLOYED!
196,2,Look_Who%27s_Purging_Now,"Summer: OKAY, 7-7-1-9-8-3-6-4-2-1-1
2 -- AAH!"
197,2,Look_Who%27s_Purging_Now,Jerry: GOOD LORD! NOW WHAT?
198,2,Look_Who%27s_Purging_Now,"[ WHIRRING, HUMMING ]"
199,2,Look_Who%27s_Purging_Now,"Jerry: LOOK, I'M YOUR FATHER, AND
I LOVE YOU IS ALL I'M SAYING,
I'LL LEAVE IT AT THAT,"
200,2,Look_Who%27s_Purging_Now,"Summer: FINE, DAD!"
201,2,Look_Who%27s_Purging_Now,[ BOTH SCREAM ]
202,2,Look_Who%27s_Purging_Now,"Summer: OH, HE MIGHT HAVE SAID
TO TAKE IT OUTSIDE,"
