Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
24,25,1,Pilot,1,1,Morty:,"What are you talking about, Rick?",talking rick
25,26,1,Pilot,1,1,Rick:,"You-you don't have to worry about me getting with Jessica or anything. Sh-sh-she-- she, she, she's all for you, Morty.",you-you worry getting jessica anything sh-sh-she morty
26,27,1,Pilot,1,1,Morty:,I don't care about Jessica! Y-Yyyyyyyyyyou--,care jessica y-yyyyyyyyyyou
27,28,1,Pilot,1,1,Rick:,"You know what, Morty? You're right.  ",know morty right
28,29,1,Pilot,1,1,Robot Voice:,Arming neutrino bomb.,arming neutrino bomb
30,31,1,Pilot,1,1,Rick:,"Get off of me, Morty!  ",get morty
31,32,1,Pilot,1,1,Morty:,"I'm taking charge of this situation, buddy!   I'm put--I'm, I'm, I'm, I'm puttin'... I-I'm, I'm, I'm not gonna stand around like some sort of dumb... dumb person and just le-let you ruin the whole world!",taking charge situation buddy put puttin i-i gonna stand around like sort dumb dumb person le-let ruin whole world
33,34,1,Pilot,1,1,Rick:,Alright. I'll-I'll land. I'll land. I'll land. I'll land the thing. I'll land the thing. Big tough guy all of a sudden.,alright land land land land thing land thing big tough guy sudden
34,35,1,Pilot,1,1,Scene Action:, [Cut to desert],cut desert
35,36,1,Pilot,1,1,Rick:,"  We'll park it right here, Morty. Right here on the side of the ree... road here.",park right morty right side ree road
36,37,1,Pilot,1,1,Morty:,"Oh, thank god.",oh thank god
37,38,1,Pilot,1,1,Rick:,"You know what? That was all a test, Morty. Just an elaborate test to make you more assertive.",know test morty elaborate test make assertive
39,40,1,Pilot,1,1,Rick:,"Sure. Why not? I don't, I don't know. Y-you know what, Mo--  ",sure know y-you know mo
40,41,1,Pilot,1,1,Robot Voice:,Neutrino bomb armed.,neutrino bomb armed
41,42,1,Pilot,1,1,Morty:,Um...,um
42,43,1,Pilot,1,1,Scene Action:, [Cut to opening theme],cut opening theme
43,44,1,Pilot,1,1,Scene Action:," [Open to Smith residence, dining room]",open smith residence dining room
44,45,1,Pilot,1,1,Jerry:,I see there's a new episode of that singing show tonight. Who do you guys think is gonna be the best singer?  ,see new episode singing show tonight guys think gonna best singer
45,46,1,Pilot,1,1,Summer:,"Oh my God, his head is in his food. I'm going to puke.",oh god head food going puke
46,47,1,Pilot,1,1,Beth:,"Morty, are you getting sick? ",morty getting sick
47,48,1,Pilot,1,1,Scene Action:, and wipes food from his face) I told you not to practice-kiss the living room,wipes food face told practice-kiss living room
48,49,1,Pilot,1,1,Scene Action:, pillow. The dog sleeps on it.,pillow dog sleeps
49,50,1,Pilot,1,1,Morty:,"I wasn't kissing a pillow, mom. I just I didn't get a lot of sleep last night. Maybe my dreams were just too loud or something.",kissing pillow mom get lot sleep last night maybe dreams loud something
50,51,1,Pilot,1,1,Summer:,Or maybe you were out all night again with Grandpa Rick.,maybe night grandpa rick
52,53,1,Pilot,1,1,Beth:,Dad?,dad
53,54,1,Pilot,1,1,Rick:,"What, so everyone's supposed to sleep every single night now? You realize that nighttime makes up half of all time?",everyone supposed sleep every single night realize nighttime makes half time
54,55,1,Pilot,1,1,Jerry:,Damn it!,damn
55,56,1,Pilot,1,1,Beth:,Jerry!,jerry
56,57,1,Pilot,1,1,Jerry:,Beth!,beth
57,58,1,Pilot,1,1,Summer:,"Oh my god, my parents are so loud, I want to die.",oh god parents loud want die
58,59,1,Pilot,1,1,Rick:,"Mm, there is no God, Summer. You gotta rip that band-aid off now. You'll thank me later.",mm god summer gotta rip band-aid thank later
59,60,1,Pilot,1,1,Jerry:,"  Okay, with all due respect, Rick-- what am I talking about? What respect is due? How is my son supposed to pass his classes if you keep dragging him off for high-concept Sci-Fi rigamarole?",okay due respect rick talking respect due son supposed pass classes keep dragging high-concept sci-fi rigamarole
60,61,1,Pilot,1,1,Rick:,"Listen, Jerry. I-I-I don't want to overstep my bounds or anything. It's your house. It's your world. You're a real Julius Caesar but I'll tell you something--tell you how I feel about school, Jerry. It's a waste of time.  ",listen jerry i-i-i want overstep bounds anything house world real julius caesar tell something tell feel school jerry waste time
61,62,1,Pilot,1,1,Beth:,"  Oh, dad...",oh dad
62,63,1,Pilot,1,1,Jerry:,What? For real?  ,real
63,64,1,Pilot,1,1,Scene Action:, [Cut to Ext. Harry Herpson High School],cut ext harry herpson high school
64,65,1,Pilot,1,1,Mr. Goldenfold:,"Alright, now, everybody get settled. Get away from the windows!",alright everybody get settled get away windows
65,66,1,Pilot,1,1,Scene Action:, [Cut to Int. Mr. Goldenfold's class],cut int mr. goldenfold class
66,67,1,Pilot,1,1,Mr. Goldenfold:,"Now, look, we're gonna be dealing with some real serious stuff today. You might have heard of it. It's called math? And without it, none of us would even exist, so let's jump right in. Two plus two.",look gonna dealing real serious stuff today might heard called math without none us would even exist let jump right two plus two
67,68,1,Pilot,1,1,All classmates except Morty:,Four.  ,four
68,69,1,Pilot,1,1,Morty:,Jessica.,jessica
69,70,1,Pilot,1,1,Mr. Goldenfold:,Five plus five.,five plus five
70,71,1,Pilot,1,1,All classmates except Morty:,Ten.,ten
71,72,1,Pilot,1,1,Morty:,Jessica.  ,jessica
72,73,1,Pilot,1,1,Mr. Goldenfold:,"Okay, good. It's time for the quiz.",okay good time quiz
73,74,1,Pilot,1,1,Class:,Awwwwww.,awwwwww
74,75,1,Pilot,1,1,Mr. Goldenfold:,"Yeah, you know what?! Aw, too bad! Tough! First row, take one. Pass it back for me. The stakes are high in this room.  ",yeah know aw bad tough first row take one pass back stakes high room
75,76,1,Pilot,1,1,Jessica:,"Hi, Morty.",hi morty
76,77,1,Pilot,1,1,Morty:,"Whoa! Hi, Jessica.",whoa hi jessica
77,78,1,Pilot,1,1,Jessica:,Can I show these to you?  ,show
78,79,1,Pilot,1,1,Morty:,Wow. Th-they're both great. Thank you!,wow th-they great thank
79,80,1,Pilot,1,1,Jessica:,You know what I named these? My little Morties.,know named little morties
80,81,1,Pilot,1,1,Morty:,"  Uh, that's flattering... and a little weird.",uh flattering little weird
81,82,1,Pilot,1,1,Jessica:,Do you know what I want you to do with them?,know want
82,83,1,Pilot,1,1,Morty:,Rename them?,rename
83,84,1,Pilot,1,1,Jessica:,"Squeeze them. Manhandle them. Give them the business. See if you can shuffle them. I mean, really get in there and knock them around. No wrong answers.",squeeze manhandle give business see shuffle mean really get knock around wrong answers
84,85,1,Pilot,1,1,Morty:,"Wow. Well, okay, Jessica. L-let's give this a shot.  ",wow well okay jessica l-let give shot
85,86,1,Pilot,1,1,Jessica:,"Mm. Oh, Morty. What are you doing to me?",mm oh morty
86,87,1,Pilot,1,1,Morty:,"Uh, I-I'm just doing my best.  ",uh i-i best
87,88,1,Pilot,1,1,Mr. Goldenfold:,Morty! What are you doing to me?!,morty
88,89,1,Pilot,1,1,Morty:,"  Ah, Jessica.",ah jessica
89,90,1,Pilot,1,1,Mr. Goldenfold:,Morty!,morty
90,91,1,Pilot,1,1,Morty:,Jessica.,jessica
91,92,1,Pilot,1,1,Mr. Goldenfold:,"Five more minutes of this, and I'm gonna get mad.  ",five minutes gonna get mad
92,93,1,Pilot,1,1,Morty:,Je-Jessica. Jessica.,je-jessica jessica
93,94,1,Pilot,1,1,Mr. Goldenfold:,Not my fault this is happening.,fault happening
94,95,1,Pilot,1,1,Scene Action:, [Cut to hallway],cut hallway
95,96,1,Pilot,1,1,Frank:,"  Well, well, well.",well well well
96,97,1,Pilot,1,1,Morty:,"Uh, morning, Frank.",uh morning frank
98,99,1,Pilot,1,1,Morty:,"Oh, geez, Frank. I don't know if a knife is necessary. I mean, you know, y-you kind of had things handled without it.",oh geez frank know knife necessary mean know y-you kind things handled without
99,100,1,Pilot,1,1,Frank:,"You telling me how to bully now? Big mistake, Morty and now I'm gonna cut you, 'cause my family's rich.  ",telling bully big mistake morty gonna cut family rich
100,101,1,Pilot,1,1,Rick:,"There you are, Morty. Listen to me. I got an errand to run in a whole different dimension. I need an extra pair of hands.",morty listen got errand run whole different dimension need extra pair hands
101,102,1,Pilot,1,1,Morty:,"Oh, geez, Rick. W-w-what'd you do to Frank?",oh geez rick w-w-what frank
102,103,1,Pilot,1,1,Rick:,"It's pretty obvious, Morty. I froze him. Now listen I need your help, Morty. I mean, we got we got to get get the hell out of here and go take care of business. buurp It's important. Come on, Morty.",pretty obvious morty froze listen need help morty mean got got get get hell go take care business buurp important come morty
103,104,1,Pilot,1,1,Morty:,"I don't know, Rick. I can't leave school again.",know rick ca leave school
104,105,1,Pilot,1,1,Rick:,"Do you have any concept of how much higher the stakes get out there, Morty? What do you think I can just do it all by myself? Come on!",concept much higher stakes get morty think come
105,106,1,Pilot,1,1,Morty:,"Aw, geez. Okay. I guess I can skip history. What about Frank? I mean, shouldn't you unfreeze him?",aw geez okay guess skip history frank mean unfreeze
106,107,1,Pilot,1,1,Rick:,"I'll do it later, Morty. He'll be fine. Let's go.  ",later morty fine let go
107,108,1,Pilot,1,1,Summer :,"Oh, my God. I'm about to walk past Frank Palicky. This is the story we'll be telling our children.  ",oh god walk past frank palicky story telling children
108,109,1,Pilot,1,1,Summer:,"Hi, Frank.  ",hi frank
109,110,1,Pilot,1,1,Summer:,AAAAAAAAAAAHHHHH!!!!!!!,aaaaaaaaaaahhhhh
110,111,1,Pilot,1,1,Scene Action:, [Cut to horse hospital],cut horse hospital
111,112,1,Pilot,1,1,Beth:,  Scalpel.,scalpel
112,113,1,Pilot,1,1,Davin:,Scalpel.  ,scalpel
113,114,1,Pilot,1,1,Jerry:,"Knock, knock.",knock knock
114,115,1,Pilot,1,1,Beth:,Jerry?,jerry
115,116,1,Pilot,1,1,Jerry:,"My manager gave me an hour for lunch, and I thought, ""hey, why not swing by where your wife works?""  ",manager gave hour lunch thought `` hey swing wife works
117,118,1,Pilot,1,1,Tom:,"  Okay, he's back.",okay back
118,119,1,Pilot,1,1,Beth:,"Jerry, please tell me you're here for an incredibly urgent reason.",jerry please tell incredibly urgent reason
119,120,1,Pilot,1,1,Jerry:,"Well, it's lunch. I mean, it's one of three meals that have existed for millennia.  ",well lunch mean one three meals existed millennia
121,122,1,Pilot,1,1,Tom:,  Stabilized.,stabilized
122,123,1,Pilot,1,1,Beth:,"Okay, I only ask, Jerry, because, as you know, my job involves performing heart surgery.",okay ask jerry know job involves performing heart surgery
123,124,1,Pilot,1,1,Jerry:,"Well, yeah, on horses.",well yeah horses
124,125,1,Pilot,1,1,Beth:,Excuse me?,excuse
125,126,1,Pilot,1,1,Jerry:,"Okay, Let's not rehash that fight. I sense that you're busy and will now be on my way.  ",okay let rehash fight sense busy way
126,127,1,Pilot,1,1,Jerry:,"Whoa! What is this on the floor? Some kind of literature for a really nice-looking nursing home. Hey, honey, crazy idea bad pitch let's put your dad here. Let's put your dad in a nursing home.  ",whoa floor kind literature really nice-looking nursing home hey honey crazy idea bad pitch let put dad let put dad nursing home
127,128,1,Pilot,1,1,Tom:,  We're losing him.,losing
128,129,1,Pilot,1,1,Beth:,"Hey, Tom! We know when we're losing him. WE CAN HEAR THE BEEPS!",hey tom know losing hear beeps
129,130,1,Pilot,1,1,Scene Action:, [Cut to alleyway],cut alleyway
130,131,1,Pilot,1,1,Rick:,"There she is. All right. Come on, Morty. Let's go.",right come morty let go
131,132,1,Pilot,1,1,Morty:,"Oh, geez, okay.  ",oh geez okay
132,133,1,Pilot,1,1,Morty:,"Oh, man, Rick. What is this place?",oh man rick place
133,134,1,Pilot,1,1,Rick:,"It's Dimension 35-C, and it's got the perfect climate conditions for a special type of tree, Morty, called a Mega Tree, and there's fruit in those trees, and there's seeds in those fruits. I'm talking about Mega Seeds. They're they're incredibly powerful, and I need them to help me with my research, Morty.",dimension 35-c got perfect climate conditions special type tree morty called mega tree fruit trees seeds fruits talking mega seeds incredibly powerful need help research morty
134,135,1,Pilot,1,1,Morty:,"Oh, man, Rick. I'm looking around this place, and I'm starting to work up some anxiety about this whole thing.",oh man rick looking around place starting work anxiety whole thing
135,136,1,Pilot,1,1,Rick:,"All right, all right, calm down. Listen to me, Morty. I know that new situations can be intimidating. You're looking around, and it's all scary and different, but, you know, m-meeting them head on, charging right into them like a bull that's how we grow as people. I'm no stranger to scary situations. I deal with them all the time. Now, if you just stick with me, Morty, we're gonna be--  ",right right calm listen morty know new situations intimidating looking around scary different know m-meeting head charging right like bull grow people stranger scary situations deal time stick morty gonna
136,137,1,Pilot,1,1,Rick:,"HOLY CRAP, MORTY RUN!!!  ",holy crap morty run
137,138,1,Pilot,1,1,Rick:,"I never seen that thing before in my life. I don't even know what the hell it is! We got to get out of here, Morty! It's gonna kill us! We're gonna die! We're gonna die, Morty!",never seen thing life even know hell got get morty gonna kill us gonna die gonna die morty
138,139,1,Pilot,1,1,Scene Action:, [Cut to black],cut black
139,140,1,Pilot,1,1,Rick:,"  Oh, Morty, take a deep breath. Breathe that breathe that fresh air in, Morty. Y-you smell that? That's the smell of adventure, Morty. That's that's the smell of-of-of-of a whole different evolutionary timeline.",oh morty take deep breath breathe breathe fresh air morty y-you smell smell adventure morty smell of-of-of-of whole different evolutionary timeline
140,141,1,Pilot,1,1,Morty:,"All right, Rick, look how much longer is this gonna be? Shouldn't I be back at school by now?",right rick look much longer gonna back school
141,142,1,Pilot,1,1,Rick:,"Are you joking me? I mean, look at all the crazy crap surrounding us. Look at that thing right there.   It defies all logic, that thing.",joking mean look crazy crap surrounding us look thing right defies logic thing
142,143,1,Pilot,1,1,Morty:,"Yeah, Rick, I get it. We're surrounded by monsters. That's kind of the reason why I want to leave.  ",yeah rick get surrounded monsters kind reason want leave
143,144,1,Pilot,1,1,Rick:,"Ta-ta-ta-ta-ta-ta. Morty, you see this?  ",ta-ta-ta-ta-ta-ta morty see
144,145,1,Pilot,1,1,Rick:,"You see what we just stumbled upon, Morty? Any idea what that is down there?",see stumbled upon morty idea
145,146,1,Pilot,1,1,Morty:,The mega trees?,mega trees
146,147,1,Pilot,1,1,Rick:,"That's right, Morty the mega trees with the mega fruit on them and that's what I'm talking about, Morty. That's where my seeds are. If we would have done what you wanted, I would have never have found them, because you're so in love with school.",right morty mega trees mega fruit talking morty seeds would done wanted would never found love school
147,148,1,Pilot,1,1,Morty:,"All right, all right. So, what's so special about these seeds, anyways?",right right special seeds anyways
148,149,1,Pilot,1,1,Rick:,"You ask a lot of questions, Morty. Not very charismatic. It makes you kind of an buurp under- buurp underfoot figure.  ",ask lot questions morty charismatic makes kind buurp under- buurp underfoot figure
149,150,1,Pilot,1,1,Rick:,"Just take these shoes, Morty. They're buurp special grappling shoes. When you're wearing these things, these babies, you can basically just walk on any surface you want, Morty up, down, below, turn around to the left. These things really bring it all together.",take shoes morty buurp special grappling shoes wearing things babies basically walk surface want morty turn around left things really bring together
150,151,1,Pilot,1,1,Morty:,  AAAAAAAHHHH!!!!!!,aaaaaaahhhh
151,152,1,Pilot,1,1,Rick:,"You have to turn them on, Morty! The shoes have to be turned on!",turn morty shoes turned
152,153,1,Pilot,1,1,Scene Action:, [Cut to hospital],cut hospital
153,154,1,Pilot,1,1,Beth:,"I am not putting my father in a home! He just came back into my life, and you want to grab him and stuff him under a mattress like last month's Victoria's Secret?",putting father home came back life want grab stuff mattress like last month victoria secret
154,155,1,Pilot,1,1,Jerry:,"I told you I was ordering you something for Valentine's Day. More importantly, your father is a horrible influence on our son.",told ordering something valentine day importantly father horrible influence son
155,156,1,Pilot,1,1,Davin:,"Everything cool in here, Beth?",everything cool beth
156,157,1,Pilot,1,1,Beth:,"It's fine, Davin.",fine davin
157,158,1,Pilot,1,1,Davin:,"Okay, cool. You know, we did something great today. There's nothing more noble and free than the heart of a horse.  ",okay cool know something great today nothing noble free heart horse
158,159,1,Pilot,1,1,Jerry:,"Since we're fighting, if you ever have an affair with that guy, I will come to the hotel room and blow my brains out all over your naked bodies.",since fighting ever affair guy come hotel room blow brains naked bodies
159,160,1,Pilot,1,1,Beth:,"Look, I appreciate the stress you're under, but Morty was having trouble in school way before my dad moved in, and the only influence I can see Rick having is that, for the first time in his life, Morty has a friend.  ",look appreciate stress morty trouble school way dad moved influence see rick first time life morty friend
160,161,1,Pilot,1,1,Jerry:,"  Well, maybe you're right.",well maybe right
161,162,1,Pilot,1,1,Beth:,"Uh, yeah, maybe I am. I'm my father's daughter. I'm smart. Why do you think I'm a heart surgeon?",uh yeah maybe father daughter smart think heart surgeon
163,164,1,Pilot,1,1,Principal Vagina:,"Hello? Mrs. Smith? This is Principal Vagina, no relation. I wonder if you and Morty's father might be able to have a chat with me this afternoon?",hello mrs. smith principal vagina relation wonder morty father might able chat afternoon
164,165,1,Pilot,1,1,Scene Action:, [Cut to Dimension 35-C],cut dimension 35-c
165,166,1,Pilot,1,1,Rick:,"  the shoes on, Morty, for them to work. Yeah, look I turned mine on. I had no problem getting down here. It was a leisurely breeze.",shoes morty work yeah look turned mine problem getting leisurely breeze
166,167,1,Pilot,1,1,Morty:,"I'm in a lot of pain, Rick!",lot pain rick
167,168,1,Pilot,1,1,Rick:,"Yeah, I can see that. But do you think you'll still be able to help me collect my seeds, Morty?",yeah see think still able help collect seeds morty
168,169,1,Pilot,1,1,Morty:,"Are you kidding me?! That's it, Rick! That's the last straw! I can't believe this! I'm sitting here with both of my legs broken, and you're still asking me about getting those seeds?! Ooh! Ow! Oh! Y-y-you're a monster. Y-you're like Hitler, but-but even Hitler cared about Germany or something.",kidding rick last straw ca believe sitting legs broken still asking getting seeds ooh ow oh y-y-you monster y-you like hitler but-but even hitler cared germany something
169,170,1,Pilot,1,1,Rick:,"Okay, hold on just a second, Morty.  ",okay hold second morty
170,171,1,Pilot,1,1,Morty:,Ooh! Ohh! Ooh! Hnngh! Hoo! Ooh! Ohh! Aaaaagh! Oooooh!  ,ooh ohh ooh hnngh hoo ooh ohh aaaaagh oooooh
171,172,1,Pilot,1,1,Morty:,"Ooh, Ohh, Ooh. Wow, Rick. That stuff just healed my broken legs instantly. I mean, I've never felt so good in my life. Thank you.",ooh ohh ooh wow rick stuff healed broken legs instantly mean never felt good life thank
172,173,1,Pilot,1,1,Rick:,"Don't worry about it, Morty. Just come help me get these seeds, all right, buddy?",worry morty come help get seeds right buddy
173,174,1,Pilot,1,1,Morty:,"Sure thing, Rick.  ",sure thing rick
174,175,1,Pilot,1,1,Rick:,"Not that you asked, Morty, but what just happened there is I went into a future dimension with such advanced medicine that they had broken-leg serum at every corner drugstore.   The stuff was all over the place, Morty.",asked morty happened went future dimension advanced medicine broken-leg serum every corner drugstore stuff place morty
175,176,1,Pilot,1,1,Morty:,"Wow, that's pretty crazy, Rick.",wow pretty crazy rick
176,177,1,Pilot,1,1,Rick:,"There's just one problem, Morty one little hang-up. The dimension I visited was so advanced, that buurp they had also halted the aging process, and everyone there was young, Morty, and they had been forever. I was the only old person there, Morty. buurp It was like I was some sort of, you know, celebrity, walking around. I-I was fascinating to them. There were a lot of attractive women there, Morty, and they-they-they-- they all wanted time with me. I had a lot of fun with a lot of young ladies, but I spent so much time there, my interdimensional portal device it's got no charge left, Morty. It's got no charge left.",one problem morty one little hang-up dimension visited advanced buurp also halted aging process everyone young morty forever old person morty buurp like sort know celebrity walking around i-i fascinating lot attractive women morty they-they-they wanted time lot fun lot young ladies spent much time interdimensional portal device got charge left morty got charge left
178,179,1,Pilot,1,1,Rick:,"It's as good as garbage, Morty. It's not gonna work anymore, Morty.",good garbage morty gonna work anymore morty
179,180,1,Pilot,1,1,Morty:,"Oh, geez, Rick, that's not good. W-what are we gonna do? I-I have to be back at school right now. How are we gonna get back home?",oh geez rick good w-what gonna i-i back school right gonna get back home
180,181,1,Pilot,1,1,Rick:,"There's ways to get back home, Morty. It's just it's just gonna be a little bit of a hassle. We're gonna have to go through interdimensional customs, so you're gonna have to do me a real solid.",ways get back home morty gonna little bit hassle gonna go interdimensional customs gonna real solid
181,182,1,Pilot,1,1,Morty:,Uh-oh.,uh-oh
182,183,1,Pilot,1,1,Rick:,"When we get to customs, I'm gonna need you to take these seeds into the bathroom, and I'm gonna need you to put them way up inside your butthole, Morty.",get customs gonna need take seeds bathroom gonna need put way inside butthole morty
183,184,1,Pilot,1,1,Morty:,In my butt?,butt
184,185,1,Pilot,1,1,Rick:,"Put them way up inside there, as far as they can fit.",put way inside far fit
185,186,1,Pilot,1,1,Morty:,"Oh, geez, Rick. I really don't want to have to do that.",oh geez rick really want
186,187,1,Pilot,1,1,Rick:,"Well, somebody's got to do it, Morty. Th-these seeds aren't gonna get through customs unless they're in someone's rectum, Morty",well somebody got morty th-these seeds gonna get customs unless someone rectum morty
187,188,1,Pilot,1,1,Morty:,Uuuh.,uuuh
188,189,1,Pilot,1,1,Rick:,"And they'll fall right out of mine. I've done this too many times, Morty. I mean, you're young. Y-y-you've got your whole life ahead of you, and your anal cavity is still taut, yet malleable. You got to do it for grandpa, Morty. Y- buurp you've got to put these seeds inside your butt.",fall right mine done many times morty mean young y-y-you got whole life ahead anal cavity still taut yet malleable got grandpa morty y- buurp got put seeds inside butt
189,190,1,Pilot,1,1,Morty:,In my butt?,butt
190,191,1,Pilot,1,1,Rick:,"Come on, Morty. Please, Morty. You have to do it, Morty.",come morty please morty morty
191,192,1,Pilot,1,1,Morty:,"Oh, man.",oh man
192,193,1,Pilot,1,1,Scene Action:, [Cut to high school],cut high school
193,194,1,Pilot,1,1,Principal Vagina:,"The fact is, your son, Morty, has attended this school for a total of seven hours over the last two months.",fact son morty attended school total seven hours last two months
194,195,1,Pilot,1,1,Beth:,What? Why didn't you notify us?,notify us
195,196,1,Pilot,1,1,Principal Vagina:,I done been notifying you. Have you not been getting the messages I've been leaving with Morty's grandfather?,done notifying getting messages leaving morty grandfather
196,197,1,Pilot,1,1,Jerry:,"Boom! Told you! In your face! He is ruining our child! Wait, what am I celebrating?",boom told face ruining child wait celebrating
197,198,1,Pilot,1,1,Principal Vagina:,"Yeah, see, I thought something was fishy there, because it's usually Morty's grandpa that's taking him out of school.  ",yeah see thought something fishy usually morty grandpa taking school
198,199,1,Pilot,1,1,Beth:,Summer?,summer
199,200,1,Pilot,1,1,Summer:,  What kind of God lets this happen?,kind god lets happen
200,201,1,Pilot,1,1,Principal Vagina:,We had a little incident. A student was frozen to death.   And there's no evidence that a Latino student did it! Everyone wants to take this to a racial place. I won't let them.,little incident student frozen death evidence latino student everyone wants take racial place wo let
201,202,1,Pilot,1,1,Scene Action:, [Cut to Intergalactic Customs],cut intergalactic customs
202,203,1,Pilot,1,1,Announcer:,The glarp zone is for flarping and unglarping only.,glarp zone flarping unglarping
203,204,1,Pilot,1,1,Alien:,"So, I told him, ""give me the blimfarx,"" you know? This-this guy he doesn't understand interstellar currency.",told `` give blimfarx know this-this guy understand interstellar currency
204,205,1,Pilot,1,1,Alien:,"It's, like, I'm trying to eat a flimflam like, that's what we eat on Girvonesk.",like trying eat flimflam like eat girvonesk
205,206,1,Pilot,1,1,Announcer:,The glarp zone is for flarping and unglarping only.,glarp zone flarping unglarping
206,207,1,Pilot,1,1,Rick:,"  I don't like it here, Morty. I can't abide bureaucracy. I don't like being told where to go and what to do. I consider it a violation. Did you get those seeds all the way up your butt?",like morty ca abide bureaucracy like told go consider violation get seeds way butt
207,208,1,Pilot,1,1,Morty:,"Yeah, Rick. Let's just get this over with, okay? I mean, these things are pointy. They hurt.",yeah rick let get okay mean things pointy hurt
208,209,1,Pilot,1,1,Rick:,"That means they're good ones. You're a good kid, Morty. Those mega seeds are super valuable to my work. You've been a huge help to me. I'm gonna be able to do a-",means good ones good kid morty mega seeds super valuable work huge help gonna able a-
209,210,1,Pilot,1,1,Scene Action:," buurp all kind of things with them. It's gonna be great, Morty. A- buurp all kinds of science. (aliens are going through security with a Gromflomite, letting them through)",buurp kind things gonna great morty a- buurp kinds science aliens going security gromflomite letting
210,211,1,Pilot,1,1,Gromflomite:,"Okay, next through.   Except you. You go over there.",okay next except go
211,212,1,Pilot,1,1,Rick:,Why does he have to go over there?,go
212,213,1,Pilot,1,1,Gromflomite:,Random check. He's got to go through the new machine.,random check got go new machine
213,214,1,Pilot,1,1,Rick:,What new- buurp what new machine?,new- buurp new machine
214,215,1,Pilot,1,1,Gromflomite:,It's a new machine. It detects stuff all the way up your butt.,new machine detects stuff way butt
215,216,1,Pilot,1,1,Rick:,"Run, Morty! Run!  ",run morty run
216,217,1,Pilot,1,1,Morty:,Aaaaaah!,aaaaaah
217,218,1,Pilot,1,1,Gromfomite:,Red alert!  ,red alert
218,219,1,Pilot,1,1,Morty:,Ohhhhh!  ,ohhhhh
219,220,1,Pilot,1,1,Morty:,Ohhhhhh!  ,ohhhhhh
220,221,1,Pilot,1,1,Morty:,Aaaaah!,aaaaah
221,222,1,Pilot,1,1,Rick:,Don't think about it!  ,think
222,223,1,Pilot,1,1,Rick:,"Ooh! Oh, nice, Morty! The student becomes the teacher.  ",ooh oh nice morty student becomes teacher
223,224,1,Pilot,1,1,Morty:,Whoooooo!  ,whoooooo
