SentenceID,Season,Episode,Sentence
104,1,Pilot,"
<b>Morty:</b> I don't know, Rick. I can't leave school again."
105,1,Pilot,"
<b>Rick:</b> Do you have any concept of how much higher the stakes get out there, Morty? What do you think I can just do it all by myself? Come on!"
106,1,Pilot,"
<b>Morty:</b> Aw, geez. Okay. I guess I can skip history. What about Frank? I mean, shouldn't you unfreeze him?"
107,1,Pilot,"
<b>Rick:</b> I'll do it later, Morty. He'll be fine. Let's go. <i>(takes off with Morty and then Summer comes by, seeing Frank's frozen body)</i>"
108,1,Pilot,"
<b>Summer (in her head):</b> Oh, my God. I'm about to walk past Frank Palicky. This is the story we'll be telling our children. <i>(walks up to Frank and talks to him, oblivious to the fact that he's frozen)</i>"
109,1,Pilot,"
<b>Summer:</b> Hi, Frank. <i>(Frank's frozen foot breaks and he drops to the ground and shatters into a million pieces, dying)</i>"
110,1,Pilot,"
<b>Summer:</b> AAAAAAAAAAAHHHHH!!!!!!!"
111,1,Pilot,"
[Cut to horse hospital]"
112,1,Pilot,"
<b>Beth:</b> <i>(performing heart surgery on a horse)</i> Scalpel."
113,1,Pilot,"
<b>Davin:</b> Scalpel. <i>(Jerry enters the room)</i>"
114,1,Pilot,"
<b>Jerry:</b> Knock, knock."
115,1,Pilot,"
<b>Beth:</b> Jerry?"
116,1,Pilot,"
<b>Jerry:</b> My manager gave me an hour for lunch, and I thought, ""hey, why not swing by where your wife works?"" <i>(The heart rate for the horse starts beeping really fast)</i>"
117,1,Pilot,"
<b>Tom:</b> <i>(offscreen)</i> We're losing him. <i>(Beth adjusts the horse's organs)</i>"
118,1,Pilot,"
<b>Tom:</b> <i>(offscreen)</i> Okay, he's back."
119,1,Pilot,"
<b>Beth:</b> Jerry, please tell me you're here for an incredibly urgent reason."
120,1,Pilot,"
<b>Jerry:</b> Well, it's lunch. I mean, it's one of three meals that have existed for millennia. <i>(the heart rate starts beeping again)</i>"
121,1,Pilot,"
<b>Tom:</b> <i>(offscreen)</i> Losing him. <i>(Beth adjusts the organs again)</i>"
122,1,Pilot,"
<b>Tom:</b> <i>(offscreen)</i> Stabilized."
123,1,Pilot,"
<b>Beth:</b> Okay, I only ask, Jerry, because, as you know, my job involves performing heart surgery."
124,1,Pilot,"
<b>Jerry:</b> Well, yeah, on horses."
125,1,Pilot,"
<b>Beth:</b> Excuse me?"
126,1,Pilot,"
<b>Jerry:</b> Okay, Let's not rehash that fight. I sense that you're busy and will now be on my way. <i>(drops a pamphlet on the ground)</i>"
127,1,Pilot,"
<b>Jerry:</b> Whoa! What is this on the floor? Some kind of literature for a really nice-looking nursing home. Hey, honey, crazy idea bad pitch let's put your dad here. Let's put your dad in a nursing home. <i>(Beth looks at Jerry angrily and the heart hate starts beeping again)</i>"
128,1,Pilot,"
<b>Tom:</b> <i>(offscreen)</i> We're losing him."
129,1,Pilot,"
<b>Beth:</b> Hey, Tom! We know when we're losing him. WE CAN HEAR THE BEEPS!"
130,1,Pilot,"
[Cut to alleyway]"
131,1,Pilot,"
<b>Rick:</b> There she is. All right. Come on, Morty. Let's go."
132,1,Pilot,"
<b>Morty:</b> Oh, geez, okay. <i>(Rick and Morty go through the portal and end up in a crazy alternate dimension)</i>"
133,1,Pilot,"
<b>Morty:</b> Oh, man, Rick. What is this place?"
134,1,Pilot,"
<b>Rick:</b> It's Dimension 35-C, and it's got the perfect climate conditions for a special type of tree, Morty, called a Mega Tree, and there's fruit in those trees, and there's seeds in those fruits. I'm talking about Mega Seeds. They're they're incredibly powerful, and I need them to help me with my research, Morty."
135,1,Pilot,"
<b>Morty:</b> Oh, man, Rick. I'm looking around this place, and I'm starting to work up some anxiety about this whole thing."
136,1,Pilot,"
<b>Rick:</b> All right, all right, calm down. Listen to me, Morty. I know that new situations can be intimidating. You're looking around, and it's all scary and different, but, you know, m-meeting them head on, charging right into them like a bull that's how we grow as people. I'm no stranger to scary situations. I deal with them all the time. Now, if you just stick with me, Morty, we're gonna be— <i>(a gigantic alien monster suddenly appears behind them)</i>"
137,1,Pilot,"
<b>Rick:</b> HOLY CRAP, MORTY RUN!!! <i>(they take off, running in complete and total fear as the monster chases them)</i>"
138,1,Pilot,"
<b>Rick:</b> I never seen that thing before in my life. I don't even know what the hell it is! We got to get out of here, Morty! It's gonna kill us! We're gonna die! We're gonna die, Morty!"
139,1,Pilot,"
[Cut to black]"
140,1,Pilot,"
<b>Rick:</b> <i>(having apparently escaped, they are walking through Dimension 35-C, continuing their adventure)</i> Oh, Morty, take a deep breath. Breathe that breathe that fresh air in, Morty. Y-you smell that? That's the smell of adventure, Morty. That's that's the smell of-of-of-of a whole different evolutionary timeline."
141,1,Pilot,"
<b>Morty:</b> All right, Rick, look how much longer is this gonna be? Shouldn't I be back at school by now?"
142,1,Pilot,"
<b>Rick:</b> Are you joking me? I mean, look at all the crazy crap surrounding us. Look at that thing right there. <i>(a weird looking monster is seen cooing and rolling around on the ground)</i> What the hell is that thing? You think you're gonna see that kind of thing at school? <i>(offscreen)</i> Look at it just lumbering around. <i>(onscreen)</i> It defies all logic, that thing."
143,1,Pilot,"
<b>Morty:</b> Yeah, Rick, I get it. We're surrounded by monsters. That's kind of the reason why I want to leave. <i>(they come up to a cliff and Rick stops him there)</i>"
144,1,Pilot,"
<b>Rick:</b> Ta-ta-ta-ta-ta-ta. Morty, you see this? <i>(he and Morty are looking down upon a vast forest of interdimensional trees)</i>"
145,1,Pilot,"
<b>Rick:</b> You see what we just stumbled upon, Morty? Any idea what that is down there?"
146,1,Pilot,"
<b>Morty:</b> The mega trees?"
147,1,Pilot,"
<b>Rick:</b> That's right, Morty the mega trees with the mega fruit on them and that's what I'm talking about, Morty. That's where my seeds are. If we would have done what you wanted, I would have never have found them, because you're so in love with school."
148,1,Pilot,"
<b>Morty:</b> All right, all right. So, what's so special about these seeds, anyways?"
149,1,Pilot,"
<b>Rick:</b> You ask a lot of questions, Morty. Not very charismatic. It makes you kind of an <i>(burps)</i> under- <i>(burps)</i> underfoot figure. <i>(Rick gives Morty a pair of shoes and Morty proceeds to put them on)</i>"
150,1,Pilot,"
<b>Rick:</b> Just take these shoes, Morty. They're <i>(burps)</i> special grappling shoes. When you're wearing these things, these babies, you can basically just walk on any surface you want, Morty up, down, below, turn around to the left. These things really bring it all together."
151,1,Pilot,"
<b>Morty:</b> <i>(walks off the cliff and plummets to the ground, screaming and smashing into rocks)</i> AAAAAAAHHHH!!!!!!"
152,1,Pilot,"
<b>Rick:</b> You have to turn them on, Morty! The shoes have to be turned on!"
153,1,Pilot,"
[Cut to hospital]"
154,1,Pilot,"
<b>Beth:</b> I am not putting my father in a home! He just came back into my life, and you want to grab him and stuff him under a mattress like last month's Victoria's Secret?"
155,1,Pilot,"
<b>Jerry:</b> I told you I was ordering you something for Valentine's Day. More importantly, your father is a horrible influence on our son."
156,1,Pilot,"
<b>Davin:</b> Everything cool in here, Beth?"
157,1,Pilot,"
<b>Beth:</b> It's fine, Davin."
158,1,Pilot,"
<b>Davin:</b> Okay, cool. You know, we did something great today. There's nothing more noble and free than the heart of a horse. <i>(Jerry closes the door on Davin)</i>"
159,1,Pilot,"
<b>Jerry:</b> Since we're fighting, if you ever have an affair with that guy, I will come to the hotel room and blow my brains out all over your naked bodies."
160,1,Pilot,"
<b>Beth:</b> Look, I appreciate the stress you're under, but Morty was having trouble in school way before my dad moved in, and the only influence I can see Rick having is that, for the first time in his life, Morty has a friend. <i>(the phone starts ringing)</i>"
161,1,Pilot,"
<b>Jerry:</b> <i>(sighs)</i> Well, maybe you're right."
162,1,Pilot,"
<b>Beth:</b> Uh, yeah, maybe I am. I'm my father's daughter. I'm smart. Why do you think I'm a heart surgeon?"
163,1,Pilot,"
<b>Jerry:</b> <i>(coughs)</i> Ahem, Horse heart surgeon. <i>(Beth answers the phone and gets a call from Morty's principal, Gene Vagina)</i>"
164,1,Pilot,"
<b>Principal Vagina:</b> Hello? Mrs. Smith? This is Principal Vagina, no relation. I wonder if you and Morty's father might be able to have a chat with me this afternoon?"
165,1,Pilot,"
[Cut to Dimension 35-C]"
166,1,Pilot,"
<b>Rick:</b> <i>(standing by Morty, who is lying on the ground with his legs broken)</i> Morty, oh, you really d-did a number on <i>(offscreen)</i> your legs right now. You know, you got to turn <i>(onscreen)</i> the shoes on, Morty, for them to work. Yeah, look I turned mine on. I had no problem getting down here. It was a leisurely breeze."
167,1,Pilot,"
<b>Morty:</b> I'm in a lot of pain, Rick!"
168,1,Pilot,"
<b>Rick:</b> Yeah, I can see that. But do you think you'll still be able to help me collect my seeds, Morty?"
169,1,Pilot,"
<b>Morty:</b> Are you kidding me?! That's it, Rick! That's the last straw! I can't believe this! I'm sitting here with both of my legs broken, and you're still asking me about getting those seeds?! Ooh! Ow! Oh! Y-y-you're a monster. Y-you're like Hitler, but-but even Hitler cared about Germany or something."
170,1,Pilot,"
<b>Rick:</b> Okay, hold on just a second, Morty. <i>(opens another portal and leaves Morty behind, lying on the ground to suffer for a few seconds)</i>"
171,1,Pilot,"
<b>Morty:</b> Ooh! Ohh! Ooh! Hnngh! Hoo! Ooh! Ohh! Aaaaagh! Oooooh! <i>(Rick finally returns and injects Morty's legs with medicine, healing them to perfection)</i>"
172,1,Pilot,"
<b>Morty:</b> Ooh, Ohh, Ooh. Wow, Rick. That stuff just healed my broken legs instantly. I mean, I've never felt so good in my life. Thank you."
173,1,Pilot,"
<b>Rick:</b> Don't worry about it, Morty. Just come help me get these seeds, all right, buddy?"
174,1,Pilot,"
<b>Morty:</b> Sure thing, Rick. <i>(goes up the tree and gets the Mega Fruit while Rick talks to him)</i>"
175,1,Pilot,"
<b>Rick:</b> Not that you asked, Morty, but what just happened there is I went into a future dimension with such advanced medicine that they had broken-leg serum at every corner drugstore. <i>(offscreen)</i> The stuff was all over the place, Morty."
176,1,Pilot,"
<b>Morty:</b> Wow, that's pretty crazy, Rick."
177,1,Pilot,"
<b>Rick:</b> There's just one problem, Morty one little hang-up. The dimension I visited was so advanced, that <i>(burps)</i> they had also halted the aging process, and everyone there was young, Morty, and they had been forever. I was the only old person there, Morty. <i>(burps)</i> It was like I was some sort of, you know, celebrity, walking around. I-I was fascinating to them. There were a lot of attractive women there, Morty, and they-they-they— they all wanted time with me. I had a lot of fun with a lot of young ladies, but I spent so much time there, my interdimensional portal device it's got no charge left, Morty. It's got no charge left."
178,1,Pilot,"
<b>Morty:</b> What?!"
179,1,Pilot,"
<b>Rick:</b> It's as good as garbage, Morty. It's not gonna work anymore, Morty."
180,1,Pilot,"
<b>Morty:</b> Oh, geez, Rick, that's not good. W-what are we gonna do? I-I have to be back at school right now. How are we gonna get back home?"
181,1,Pilot,"
<b>Rick:</b> There's ways to get back home, Morty. It's just it's just gonna be a little bit of a hassle. We're gonna have to go through interdimensional customs, so you're gonna have to do me a real solid."
182,1,Pilot,"
<b>Morty:</b> Uh-oh."
183,1,Pilot,"
<b>Rick:</b> When we get to customs, I'm gonna need you to take these seeds into the bathroom, and I'm gonna need you to put them way up inside your butthole, Morty."
184,1,Pilot,"
<b>Morty:</b> In my butt?"
185,1,Pilot,"
<b>Rick:</b> Put them way up inside there, as far as they can fit."
186,1,Pilot,"
<b>Morty:</b> Oh, geez, Rick. I really don't want to have to do that."
187,1,Pilot,"
<b>Rick:</b> Well, somebody's got to do it, Morty. Th-these seeds aren't gonna get through customs unless they're in someone's rectum, Morty"
188,1,Pilot,"
<b>Morty:</b> Uuuh."
189,1,Pilot,"
<b>Rick:</b> And they'll fall right out of mine. I've done this too many times, Morty. I mean, you're young. Y-y-you've got your whole life ahead of you, and your anal cavity is still taut, yet malleable. You got to do it for grandpa, Morty. Y- <i>(burps)</i> you've got to put these seeds inside your butt."
190,1,Pilot,"
<b>Morty:</b> In my butt?"
191,1,Pilot,"
<b>Rick:</b> Come on, Morty. Please, Morty. You have to do it, Morty."
192,1,Pilot,"
<b>Morty:</b> Oh, man."
193,1,Pilot,"
[Cut to high school]"
194,1,Pilot,"
<b>Principal Vagina:</b> The fact is, your son, Morty, has attended this school for a total of seven hours over the last two months."
195,1,Pilot,"
<b>Beth:</b> What? Why didn't you notify us?"
196,1,Pilot,"
<b>Principal Vagina:</b> I done been notifying you. Have you not been getting the messages I've been leaving with Morty's grandfather?"
197,1,Pilot,"
<b>Jerry:</b> Boom! Told you! In your face! He is ruining our child! Wait, what am I celebrating?"
198,1,Pilot,"
<b>Principal Vagina:</b> Yeah, see, I thought something was fishy there, because it's usually Morty's grandpa that's taking him out of school. <i>(they stop to see Summer and some other students, crying at an obituary for Frank)</i>"
199,1,Pilot,"
<b>Beth:</b> Summer?"
200,1,Pilot,"
<b>Summer:</b> <i>(sobs)</i> What kind of God lets this happen?"
201,1,Pilot,"
<b>Principal Vagina:</b> We had a little incident. A student was frozen to death. <i>(chuckles)</i> And there's no evidence that a Latino student did it! Everyone wants to take this to a racial place. I won't let them."
202,1,Pilot,"
[Cut to Intergalactic Customs]"
203,1,Pilot,"
<b>Announcer:</b> The glarp zone is for flarping and unglarping only."
204,1,Pilot,"
<b>Alien:</b> So, I told him, ""give me the blimfarx,"" you know? This-this guy he doesn't understand interstellar currency."
205,1,Pilot,"
<b>Alien:</b> It's, like, I'm trying to eat a flimflam like, that's what we eat on Girvonesk."
206,1,Pilot,"
<b>Announcer:</b> The glarp zone is for flarping and unglarping only."
207,1,Pilot,"
<b>Rick:</b> <i>(Morty comes up to him, who is waiting in line to get through security)</i> I don't like it here, Morty. I can't abide bureaucracy. I don't like being told where to go and what to do. I consider it a violation. Did you get those seeds all the way up your butt?"
208,1,Pilot,"
<b>Morty:</b> Yeah, Rick. Let's just get this over with, okay? I mean, these things are pointy. They hurt."
209,1,Pilot,"
<b>Rick:</b> That means they're good ones. You're a good kid, Morty. Those mega seeds are super valuable to my work. You've been a huge help to me. I'm gonna be able to do a-"
210,1,Pilot,"
<i>(burps)</i> all kind of things with them. It's gonna be great, Morty. A- <i>(burps)</i> all kinds of science. <i>(aliens are going through security with a Gromflomite, letting them through)</i>"
211,1,Pilot,"
<b>Gromflomite:</b> Okay, next through. <i>(stops Morty)</i> Except you. You go over there."
212,1,Pilot,"
<b>Rick:</b> Why does he have to go over there?"
213,1,Pilot,"
<b>Gromflomite:</b> Random check. He's got to go through the new machine."
214,1,Pilot,"
<b>Rick:</b> What new- <i>(burps)</i> what new machine?"
215,1,Pilot,"
<b>Gromflomite:</b> It's a new machine. It detects stuff all the way up your butt."
216,1,Pilot,"
<b>Rick:</b> Run, Morty! Run! <i>(grabs Morty and they run through security and dart for the exit)</i>"
217,1,Pilot,"
<b>Morty:</b> Aaaaaah!"
218,1,Pilot,"
<b>Gromfomite:</b> Red alert! <i>(team of Gromflomites starts chasing after Rick and Morty)</i>"
219,1,Pilot,"
<b>Morty:</b> Ohhhhh! <i>(Rick pushes over a giant capsule, with an alien fetus over, smashing some Gromflomites, to slow them down)</i>"
220,1,Pilot,"
<b>Morty:</b> Ohhhhhh! <i>(an alien is seen smoking a hookah and Morty runs past him and accidentally inhales the smoke from the hookah while Rick comes from behind and slaps the alien in the face, causing the alien to cry; he then coughs up a life form from the smoke and the lifeform starts running through the glarp zone and goes through the entire aging process from developing fetus to decomposing corpse, over the course of three seconds)</i>"
221,1,Pilot,"
<b>Morty:</b> Aaaaah!"
222,1,Pilot,"
<b>Rick:</b> Don't think about it! <i>(he and Morty are cornered but Morty activates the grappling shoes and runs up the wall with Rick)</i>"
223,1,Pilot,"
<b>Rick:</b> Ooh! Oh, nice, Morty! The student becomes the teacher. <i>(the Gromflomites reveal that they can fly and then Rick and Morty start running away)</i>"
224,1,Pilot,"
<b>Morty:</b> Whoooooo! <i>(he and Rick run through the equipment on the ceiling, before they slip off to the ground)</i>"
225,1,Pilot,"
<b>Alien:</b> Aah! Aw, hell, no, dawg. You know me I'm just trying to— <i>(Rick and Morty crash to the ground and he dies; they then run to the portal computer)</i>"
226,1,Pilot,"
<b>Rick:</b> I need to type in the coordinates to our home world, Morty. Cover me. <i>(he tosses Morty a gun)</i>"
