SentenceID,Season,Episode,Sentence
39,1,Rixty_Minutes,"Rick: All right, Jerry, when you're right, you're right. Now I'm hooked.
"
40,1,Rixty_Minutes,"Int. Smith Residence. The Smith Family and Rick are sitting in the living room watching TV.
"
41,1,Rixty_Minutes,"Announcer (on TV): Coming up next on ""Shmloo's the Shmloss"", Shmlony has a nightmare.
"
42,1,Rixty_Minutes,"Shmlony (on TV): Shmlantha, Schmlona!
"
43,1,Rixty_Minutes,"Rick: Amazing. A dimension where all proper nouns begin with ""Schmla"".
"
44,1,Rixty_Minutes,"Shmlony (on TV): Schmlove, Schmlandula, Schmlonathan--
"
45,1,Rixty_Minutes,"Rick: All right, that got that actually got old pretty quick.
"
46,1,Rixty_Minutes,"Jerry: [sighs] Rick, would you please go back to me on David Letterman?
"
47,1,Rixty_Minutes,"Rick [flipping through the channels]: Infinity's a big number, Jerry. I don't remember the channel.
"
48,1,Rixty_Minutes,"Beth: Go back, go back!
"
49,1,Rixty_Minutes,"Rick: Jeez. [changes channel]
"
50,1,Rixty_Minutes,"Jerry (on TV): You speak da tru-tru.
"
51,1,Rixty_Minutes,"Summer: Oh my God! Dad's in ""Cloud Atlas""!
"
52,1,Rixty_Minutes,"Jerry: I'm in ""Cloud Atlas""! What's ""Cloud Atlas""?
"
53,1,Rixty_Minutes,"Jerry (on TV): Sometimes small tru-tru different than da big tru-tru.
"
54,1,Rixty_Minutes,"Beth: How is this possible?
"
55,1,Rixty_Minutes,"Rick: Infinite time lines, infinite possibilities. Including a time line where Jerry's a movie star. Look, you guys are getting excited about the wrong aspect of this device. Ju-- Wa-- Look at this. [changes channel]
"
56,1,Rixty_Minutes,"Host in Trenchcoat (on TV): And now, another Quick Mystery.
"
57,1,Rixty_Minutes,"Cop (on TV): I just want to know who could've done something like this. It's a travesty!
"
58,1,Rixty_Minutes,"Killer 1 (on TV): I did. See this knife and all the blood on it? Here's my fingerprints.
"
59,1,Rixty_Minutes,"Judge (on TV): Guilty! I sentence you to life in prison.
"
60,1,Rixty_Minutes,"[Killer 1 is thrown in jail]
"
61,1,Rixty_Minutes,"Host in Trenchcoat (on TV): Here's another Quick Mystery.
"
62,1,Rixty_Minutes,"Man (on TV): My mother's dead!
Killer 2 (on TV): And I killed her. Here's the weapon. And cuff me, thank you very much.
"
63,1,Rixty_Minutes,"Judge (on TV): Guilty! Sentenced to murder.
"
64,1,Rixty_Minutes,"[Killer 2 is killed via electric chair]
"
65,1,Rixty_Minutes,"Host in Trenchcoat (on TV): Here's anothe--
"
66,1,Rixty_Minutes,"Killer 3 (on TV): I'm the killer! [puts gun in mouth, firing it once offscreen]
"
67,1,Rixty_Minutes,"Host in Trenchcoat (on TV): Wow, that one was really quick, wasn't it?
"
68,1,Rixty_Minutes,"Rick: Now who wants to watch random, crazy TV shows from different dimensions a-a-and then who wants to narcissistically obsess about their alternate self?
"
69,1,Rixty_Minutes,"Beth, Summer, and Jerry [all at once]: Narcissism.
The narcisstic stuff.
I want to obsess about myself.
"
70,1,Rixty_Minutes,"Rick: [sighs] Here.
[stands, pulling an ocular device from his coat] These scan your retinas, and let you view parallel time lines through genetically matching versions of your eyes. 
[throws the device into the kitchen] Go fetch!
"
71,1,Rixty_Minutes,"[Jerry, Summer, and Beth run to the kitchen]
Beth and Summer [at the same time]Yes! This is so cool! Ladies First!
"
72,1,Rixty_Minutes,"Rick: I'm proud of you, Morty.
"
73,1,Rixty_Minutes,"Morty: Hey man, I don't give a crap about myself, Rick. Let's watch some crazy stuff, yo!
"
74,1,Rixty_Minutes,"Ants-In-My-Eyes Johnson (on TV): I'm Ants-In-My-Eyes Johnson, Here at Ants-in-My-Eyes Johnson's Electronics. I mean, there's so many ants in my eyes! And there's so many TVs, microwaves, radios I think, I can't-- I'm not 100% sure what we have here in stock, because I can't see anything. Our prices, I hope, aren't too low! Check out this refrigerator! Only $200! What about this microwave? Only $100! That's fair! I'm Ants-in-My-Eyes Johnson! Everything's black, I can't see a thing!
[set on fire] And also I can't feel anything either-- did I mention that? But that's not as catchy as having ants in your eyes. So that always goes, you know, off by the wayside. I can't feel. It's a very rare disease. All my-- All my nerves, they don't allow for the sensation of touch. So I never know what's going on. Am I standing? Sitting? I don't know.
"
75,1,Rixty_Minutes,"Int. Smith Residence. Jerry, Beth, and Summer are in the kitchen with the Ocular Device. 
"
76,1,Rixty_Minutes,"Beth: Are we sure we want to do this? Look at our own alternate lives?
"
77,1,Rixty_Minutes,"Jerry
"
78,1,Rixty_Minutes,"[grabs the device] Give me those! [turns switch]
"
79,1,Rixty_Minutes,"Beth
"
80,1,Rixty_Minutes,"Jerry
"
81,1,Rixty_Minutes,"Johnny Depp (on Device)
"
82,1,Rixty_Minutes,"Jerry
"
83,1,Rixty_Minutes,"Beth 
"
84,1,Rixty_Minutes,"[turns switch] I'm performing surgery... but not on a horse, on a human!
"
85,1,Rixty_Minutes,"Jerry
"
86,1,Rixty_Minutes,"Beth [taking off device]
"
87,1,Rixty_Minutes,"Jerry
"
88,1,Rixty_Minutes,"Summer
"
89,1,Rixty_Minutes,"Beth
"
90,1,Rixty_Minutes,"Summer
"
91,1,Rixty_Minutes,"Beth
"
92,1,Rixty_Minutes,"Jerry
"
93,1,Rixty_Minutes,"Int. Smith Residence. Rick and Morty are sitting in the living room watching TV.
"
94,1,Rixty_Minutes,"Announcer (on TV)
"
95,1,Rixty_Minutes,"Sneezy 3D. It's the brand-new Sneezy XL. The horn when you honk it makes a sneeze noise. [car sneezes] It's polite, it's right, and it's Sneezy Deezy Mc Deluxe.
"
96,1,Rixty_Minutes,"Mr. Sneezy 3D (on TV)
"
97,1,Rixty_Minutes,"Morty
"
98,1,Rixty_Minutes,"Rick
"
99,1,Rixty_Minutes,"Announcer (on TV)
"
100,1,Rixty_Minutes,"A Mexican armada shows up. With weapons made from Two--tomatoes. And you better bet your bottom dollar that these two brothers know how to handle business. In: Alien Invasion Tomato Monster Mexican Armada Brothers, Who Are Just Regular Brothers, Running In a van from an Asteroid and All Sorts of Things THE MOVIE! 
Hold on, there's more! Old women are coming, and they're also in the movie, and they're gonna come, and cross attack these two brothers. But let's get back to the brothers, because they're-- they have a strong bond. You don't want to know about it here, but I'll tell you one thing: The moon it comes crashing into Earth. And what do you do then? It's two brothers and--and th-they're It's called Two brothers. Two brothers! [starts laughing] It's just called Two Brothers.
"
101,1,Rixty_Minutes,"Int. Smith Residence. Jerry, Beth, and Summer are in the kitchen with the Ocular Device. 
"
102,1,Rixty_Minutes,"Beth
"
103,1,Rixty_Minutes,"Jerry [taking the device]
"
104,1,Rixty_Minutes,"[turns switch] I'm taming a lion! No, wait, uhh there are film cameras. I might be a lion-tamer in a movie. 
[gives Summer the device] You get the idea. I work with lions.
"
105,1,Rixty_Minutes,"Summer [turning switch]
"
106,1,Rixty_Minutes,"Beth
"
107,1,Rixty_Minutes,"Jerry
"
108,1,Rixty_Minutes,"Beth
"
109,1,Rixty_Minutes,"Jerry
"
110,1,Rixty_Minutes,"Beth
"
111,1,Rixty_Minutes,"Jerry
"
112,1,Rixty_Minutes,"Summer
"
113,1,Rixty_Minutes,"Jerry
"
114,1,Rixty_Minutes,"Summer
"
115,1,Rixty_Minutes,"Beth
"
116,1,Rixty_Minutes,"Jerry
"
117,1,Rixty_Minutes,"Summer
"
118,1,Rixty_Minutes,"Rick [walking to the cupboard]
"
119,1,Rixty_Minutes,"Int. Smith Residence. Rick and Morty are sitting in the living room watching TV.
"
120,1,Rixty_Minutes,"Rick
"
121,1,Rixty_Minutes,"Morty
"
122,1,Rixty_Minutes,"Int. Smith Residence. Jerry, Beth, and Summer are in the kitchen. 
"
123,1,Rixty_Minutes,"Beth
"
124,1,Rixty_Minutes,"Jerry
"
125,1,Rixty_Minutes,"Summer
"
126,1,Rixty_Minutes,"Jerry
"
127,1,Rixty_Minutes,"Summer
"
128,1,Rixty_Minutes,"Beth
"
129,1,Rixty_Minutes,"Summer
"
130,1,Rixty_Minutes,"I'm gonna... move to the southwest and-- I don't know, do something with turquoise. [walks offscreen]
"
131,1,Rixty_Minutes,"Int. Smith Residence. Rick and Morty are sitting in the living room watching TV.
"
132,1,Rixty_Minutes,"[Summer storms off, passing in from of the TV]
"
133,1,Rixty_Minutes,"Announcer (on TV)
"
134,1,Rixty_Minutes,"Rick
"
135,1,Rixty_Minutes,"Fake Doors Salesman (on TV)
"
136,1,Rixty_Minutes,"[snaps suspenders]Get on down to ""Real Fake Doors""! That's us. Fill a whole room up with 'em. See? Watch, check this out! [tries opening a few doors] Won't open. Won't open. Not this one, not this one. None of 'em open! FakeDoors.com is our website, so check it out for a lot of really great deals on fake doooooooors! 
[music fades. He walks off the set, still looking at the camera. He gets into he car and starts driving]
"
137,1,Rixty_Minutes,"Morty
"
138,1,Rixty_Minutes,"Rick
"
139,1,Rixty_Minutes,"Fake Doors Salesman (on TV)
"
140,1,Rixty_Minutes,"Morty
"
141,1,Rixty_Minutes,"Rick
"
142,1,Rixty_Minutes,"Fake Doors Salesman (on TV)
"
143,1,Rixty_Minutes,"Morty
"
144,1,Rixty_Minutes,"Rick
"
145,1,Rixty_Minutes,"Fake Doors Salesman (on TV)
"
146,1,Rixty_Minutes,"Rick
"
147,1,Rixty_Minutes,"Morty
"
148,1,Rixty_Minutes,"Fake Doors Salesman (on TV)
"
149,1,Rixty_Minutes,"Morty
"
150,1,Rixty_Minutes,"Fake Doors Salesman (on TV)
"
151,1,Rixty_Minutes,"[channel changes]
"
152,1,Rixty_Minutes,"Gazorpazorpfield (on TV)
"
153,1,Rixty_Minutes,"Morty
"
154,1,Rixty_Minutes,"Rick
"
155,1,Rixty_Minutes,"Morty
"
156,1,Rixty_Minutes,"Rick
"
157,1,Rixty_Minutes,"Gazorpazorpfield (on TV)
"
158,1,Rixty_Minutes,"Jon (on TV)
"
159,1,Rixty_Minutes,"Gazorpazorpfield (on TV)
"
160,1,Rixty_Minutes,"Jon
"
161,1,Rixty_Minutes,"Gazorpazorpfield (on TV)
"
162,1,Rixty_Minutes,"[kicks coffee cup over] Now give me my fucking enchiladas!
"
163,1,Rixty_Minutes,"Morty
"
164,1,Rixty_Minutes,"Rick
"
165,1,Rixty_Minutes,"Morty
"
166,1,Rixty_Minutes,"Rick
"
167,1,Rixty_Minutes,"Morty
"
168,1,Rixty_Minutes,"Rick
"
169,1,Rixty_Minutes,"Int. Smith Residence. Jerry and Beth are in the kitchen. 
"
170,1,Rixty_Minutes,"Beth
"
171,1,Rixty_Minutes,"Jerry
"
172,1,Rixty_Minutes,"Beth
"
173,1,Rixty_Minutes,"Jerry
"
174,1,Rixty_Minutes,"Beth
"
175,1,Rixty_Minutes,"Jerry
"
176,1,Rixty_Minutes,"Int. Smith Residence. Rick and Morty are sitting in the living room watching TV.
"
177,1,Rixty_Minutes,"Spokesman (on TV)
"
178,1,Rixty_Minutes,"But we don't like the idea of these people getting married.
Put a line in the sand everybody--, people! Vote no on proposition XW2.
"
179,1,Rixty_Minutes,"Suspender Guy (on TV)
"
180,1,Rixty_Minutes,"Garbageman (on TV)
"
181,1,Rixty_Minutes,"Spokeman (on TV)
"
182,1,Rixty_Minutes,"Trunkperson (on TV)
"
183,1,Rixty_Minutes,"New Yorker (on TV)
"
184,1,Rixty_Minutes,"Spokesman (on TV)
"
185,1,Rixty_Minutes,"Mr. Tophat Jones (on TV)
"
186,1,Rixty_Minutes,"[eating the Strawberry Smiggles] Last bite. Oh, now they are all resting comfortably in my stomach. Ooh, am I feeling good.
"
187,1,Rixty_Minutes,"[two children come onto screen, one with a knife and one with a roll of tape]
"
188,1,Rixty_Minutes,"Mr. Tophat Jones (on TV)
"
189,1,Rixty_Minutes,"[he's knocked over and bound. the girl guts his stomach open with the knife and the children process to eat the cereal from him] [screaming in agony] Jesus Christ! Jesus Christ! It hurts! My entrails are out! Why would you even want to eat these? They're-they're soaked with my stomach acid! Oh, Jesus Christ! Lord and savior and spirit! Save me! Take me to the light! Oh, my God, I see Demons! I see demons are coming!
"
190,1,Rixty_Minutes,"Morty
"
191,1,Rixty_Minutes,"Rick
"
192,1,Rixty_Minutes,"Announcer (on TV)
"
193,1,Rixty_Minutes,"Unmuscular Michael 1 (on TV)
"
194,1,Rixty_Minutes,"Announcer (on TV)
"
195,1,Rixty_Minutes,"Morty
"
196,1,Rixty_Minutes,"Rick
"
197,1,Rixty_Minutes,"Morty
"
198,1,Rixty_Minutes,"Jerry
"
199,1,Rixty_Minutes,"Morty
"
200,1,Rixty_Minutes,"Rick
"
201,1,Rixty_Minutes,"Police Cheif (on TV)
"
202,1,Rixty_Minutes,"Regular Legs (on TV)
"
203,1,Rixty_Minutes,"Baby Legs (on TV)
"
204,1,Rixty_Minutes,"Police Chief (on TV)
"
205,1,Rixty_Minutes,"Regular Legs (on TV)
"
206,1,Rixty_Minutes,"Baby Legs (on TV)
"
207,1,Rixty_Minutes,"Regular Legs (on TV) [whispering]
"
208,1,Rixty_Minutes,"Criminal (on TV) 
"
209,1,Rixty_Minutes,"Baby Legs (on TV)
"
210,1,Rixty_Minutes,"regular Legs (on TV)
"
211,1,Rixty_Minutes,"Baby Legs (on TV)
"
212,1,Rixty_Minutes,"Police Chief (on TV)
Baby Legs, and Regular Legs, I'm proud of you two for working together, and Baby Legs, I know it was hard for you to come to the conclusion that you need a partner. But I'm proud of you that you did it.
"
213,1,Rixty_Minutes,"Baby Legs (on TV)
- Hey thanks, chief!
"
214,1,Rixty_Minutes,"Police Chief (on TV)
Now get the fuck out of here!
"
215,1,Rixty_Minutes,"Rick
"
216,1,Rixty_Minutes,"Jerry
"
217,1,Rixty_Minutes,"Rick
"
218,1,Rixty_Minutes,"Int. Smith Residence. Summer is in her room, packing clothes into her backpack. 
"
219,1,Rixty_Minutes,"Morty [walks in]
"
220,1,Rixty_Minutes,"Summer
"
221,1,Rixty_Minutes,"[Beat.]
"
222,1,Rixty_Minutes,"Morty
"
223,1,Rixty_Minutes,"Summer
"
224,1,Rixty_Minutes,"Morty
"
225,1,Rixty_Minutes,"Summer
"
226,1,Rixty_Minutes,"Morty
"
227,1,Rixty_Minutes,"Summer
"
228,1,Rixty_Minutes,"Morty
"
229,1,Rixty_Minutes,"Int. Smith Residence. Rick and Jerry are sitting in the living room watching TV.
"
230,1,Rixty_Minutes,"Announcer (on TV)
"
231,1,Rixty_Minutes,"Business Man (on TV)
"
232,1,Rixty_Minutes,"Jerry
"
233,1,Rixty_Minutes,"Announcer (on TV)
"
234,1,Rixty_Minutes,"Business Man (on TV) [having sex offscreen]
"
235,1,Rixty_Minutes,"Announcer (on TV)
"
236,1,Rixty_Minutes,"Business Man (on TV)
"
237,1,Rixty_Minutes,"Business Man (on TV)
"
238,1,Rixty_Minutes,"Jerry
"
239,1,Rixty_Minutes,"Announcer (on TV)
"
240,1,Rixty_Minutes,"Jerry
"
241,1,Rixty_Minutes,"[Rick and Morty walk in and sit down]
"
242,1,Rixty_Minutes,"Rick
"
243,1,Rixty_Minutes,"Morty
"
244,1,Rixty_Minutes,"Jerry
"
245,1,Rixty_Minutes,"Summer
"
246,1,Rixty_Minutes,"Jerry [defeated, quietly]
"
247,1,Rixty_Minutes,"News Anchor (on TV)
"
248,1,Rixty_Minutes,"[Rick goes to change the channel]
"
249,1,Rixty_Minutes,"Jerry
"
250,1,Rixty_Minutes,"Rick
"
251,1,Rixty_Minutes,"Jerry [taking then remote]
"
252,1,Rixty_Minutes,"Beth [sitting in the kitchen floor wearing the Ocular Device, drinking]
"
253,1,Rixty_Minutes,"Jerry
"
254,1,Rixty_Minutes,"Rick
"
255,1,Rixty_Minutes,"Beth (on Device) [doorbell rings]
"
256,1,Rixty_Minutes,"[Beth drops her wine]
Jerry (on Device)
"
257,1,Rixty_Minutes,"[Beth starts crying and goes to the living room. She drops the device and runs to Jerry, embracing and kissing him]
"
258,1,Rixty_Minutes,"Rick [rolls his eyes and takes the remote]
"
259,1,Rixty_Minutes,"Summer
"
260,1,Rixty_Minutes,"Morty
"
261,1,Rixty_Minutes,"--After-Credit Scene--
Int. Smith Residence. The Smith Family and Rick are sitting in the living room watching TV. 
"
262,1,Rixty_Minutes,"Hamster News Anchor (on TV)
"
263,1,Rixty_Minutes,"Female Hamster (on TV)
"
264,1,Rixty_Minutes,"Male Hamster (on TV)
"
265,1,Rixty_Minutes,"Beth
"
266,1,Rixty_Minutes,"Rick [tired]
"
267,1,Rixty_Minutes,"Jerry
"
268,1,Rixty_Minutes,"Morty
"
269,1,Rixty_Minutes,"Rick [getting angry]
"
270,1,Rixty_Minutes,"Summer
Grandpa Rick, if they leave the butt, and the person wanders off, how would they find their butt person again?
"
271,1,Rixty_Minutes,"Rick [angry]
"
272,1,Rixty_Minutes,"Jerry
"
